10.459 0 8 0
12.3364 0 8 0
0 0 8 0
10.4123 0 1 0
18.6115 0 4 0
0 0 1 0
11.8107 0.0789836 3 0
10.3576 0.0789836 4 0
10.7386 0.0987291 3 0
10.0889 0.13822 3 0
10.6293 0 8 0
12.1922 0 8 0
0 0 8 0
25.8397 0 5 0
13.1465 0.059238 3 0
11.4536 0.0987291 3 0
10.8087 0.118475 3 0
10.3258 0.13822 3 0
10.23 0.157966 3 0
10.6698 0.236951 4 0
0 55.5137 12 0
10.6696 0 8 0
12.5157 0 8 0
0 0 8 0
11.5841 0 1 0
16.1217 0 3 0
15.964 0 4 0
16.7375 0.0197462 3 0
16.0645 0.0394922 4 0
16.1971 0.059238 4 0
15.1496 0.0394922 3 0
12.1732 0.0789836 3 0
11.7824 0.0987291 3 0
10.7493 0.118475 3 0
10.3793 0.13822 4 0
10.1181 0.197458 4 0
10.5837 0.197458 4 0
11.2357 4.32186 12 0
12.3839 0 8 0
0 0 8 0
13.9104 0 1 0
16.609 0.0197462 4 0
15.6033 0 2 0
19.902 0 5 0
10.0656 0 4 0
12.0705 0.0197462 2 0
13.6752 0.0394922 3 0
16.855 0.0394922 4 0
15.3236 0.059238 4 0
11.8025 0.0789836 3 0
12.5196 0.0987291 4 0
10.1701 0.0987291 5 0
11.7168 0.118475 4 0
0 4.6191 3 0
12.3891 0 8 0
0 0 8 0
14.9096 0 1 0
17.2242 0 3 0
13.1154 0 5 0
12.705 0.0197462 2 0
16.5387 0.0197462 3 0
15.7185 0.0197462 3 0
16.721 0.0394922 4 0
10.0028 0.0394922 2 0
10.1013 0.0394922 2 0
13.1108 0.059238 3 0
13.1946 0.059238 3 0
12.2161 0.0789836 3 0
14.8414 0.0789836 4 0
14.6295 0.0987291 4 0
12.1888 0.0987291 5 0
11.1572 0.118475 5 0
11.565 0.13822 4 0
10.5185 0.157966 4 0
11.1204 0.157966 5 0
10.0654 0.177712 4 0
10.1487 4.30073 7 0
13.2183 0 8 0
0 0 8 0
19.1682 0 3 0
13.1182 0 6 0
12.82 0.0197462 2 0
12.7298 0.0197462 2 0
17.9497 0.0197462 3 0
18.8634 0.0197462 4 0
16.2026 0.0789836 5 0
15.795 0.0394922 3 0
18.5881 0.0394922 4 0
13.6304 0.059238 3 0
17.5465 0.059238 4 0
10.0432 0.0789836 5 0
12.2129 0.0789836 3 0
16.2363 0.0789836 4 0
11.5358 0.0987291 3 0
14.4433 0.0987291 4 0
10.0288 0.13822 3 0
10.9734 0.157966 4 0
10.678 0.197458 4 0
12.9249 0 8 0
0 0 8 0
16.8391 0.059238 4 0
18.4191 0 3 0
17.4517 0.0394922 4 0
16.0096 0.059238 5 0
10.0068 0.0394922 2 0
15.194 0.0394922 3 0
11.9449 0.0394922 6 0
13.4808 0.059238 3 0
12.3314 0.0789836 8 0
15.2959 0.0789836 4 0
10.4941 0.118475 3 0
13.3012 0.118475 4 0
10.0458 0.13822 4 0
10 0.157966 4 0
11.5256 0.157966 4 0
10.7344 0.177712 4 0
12.4767 220.649 12 0
10.5855 1675.82 12 0
12.3595 0 8 0
12.9378 0 8 0
13.0699 0 8 0
12.8703 0 8 0
0 0 8 0
15.521 0 1 0
