972.274 11.0 6 8 21 29 40 52 56 73 111 139 0
17.573 12.0 3 3 3 3 3 11 47 69 113 213 0
301.023 12.0 5 6 9 9 10 17 30 40 156 250 0
1152.72 12.0 5 5 5 6 11 12 24 57 96 232 0
11.3891 6.0 42 44 65 67 77 86 96 118 155 203 0
11.2486 3.0 42 44 65 67 77 86 96 118 155 203 0
11.9313 4.0 42 44 65 67 77 86 97 118 155 203 0
63.5565 9.0 42 44 65 67 77 86 96 118 155 203 0
58.2888 8.0 6 6 10 26 72 77 103 121 158 218 0
109.701 11.0 18 18 55 68 74 79 103 121 154 211 0
89.1891 11.0 2 5 9 19 29 90 102 131 149 214 0
154.665 6.0 5 7 14 19 22 78 103 129 153 211 0
244.579 10.0 5 5 6 13 33 90 101 130 151 209 0
244.579 10.0 6 6 10 26 72 77 103 121 158 218 0
272.547 10.0 3 8 9 18 23 88 102 129 153 211 0
394.204 12.0 18 20 60 70 74 80 100 121 154 210 0
394.204 12.0 6 6 10 26 72 77 103 121 158 218 0
409.166 12.0 4 4 6 12 67 95 101 126 150 206 0
365.9 8.0 5 5 11 13 19 27 31 63 161 233 0
1877.23 12.0 4 7 10 15 20 22 33 63 160 232 0
118.647 6.0 1 1 2 5 6 14 34 60 169 226 0
100.882 5.0 4 7 10 15 20 22 33 63 160 232 0
239.424 6.0 1 3 5 5 8 14 28 58 113 217 0
12.2221 6.0 7 8 11 13 19 24 42 64 104 222 0
401.972 12.0 3 3 10 11 17 26 38 59 109 217 0
392.808 7.0 3 3 10 11 17 26 39 59 109 217 0
404.117 7.0 3 3 10 11 17 26 37 59 109 217 0
413.545 8.0 2 2 4 4 12 16 33 61 109 220 0
626.292 12.0 7 8 11 13 19 24 42 64 104 222 0
1696.75 12.0 4 8 11 11 14 24 47 70 86 201 0
1854.07 12.0 1 3 9 11 14 20 47 70 86 198 0
10.1021 12.0 6 6 7 13 18 40 44 65 88 188 0
1643.45 12.0 4 7 7 13 17 39 44 65 88 188 0
47.9282 10.0 9 12 12 13 17 28 34 50 91 198 0
46.4668 5.0 5 7 8 12 24 31 45 62 88 199 0
47.9282 5.0 9 12 12 13 17 28 34 50 91 198 0
61.5292 5.0 9 12 12 13 17 28 34 50 91 198 0
75.7868 5.0 12 12 13 13 22 30 34 50 91 197 0
75.7868 5.0 5 7 8 12 24 31 45 62 88 199 0
124.048 7.0 12 12 13 13 22 29 34 50 90 195 0
198.348 8.0 11 12 13 13 22 29 34 52 89 195 0
229.845 10.0 1 2 2 2 15 18 32 50 113 198 0
213.329 7.0 5 7 8 12 24 31 45 62 88 199 0
368.505 8.0 1 2 2 2 15 18 33 50 114 196 0
453.505 8.0 1 1 9 15 21 30 42 52 92 194 0
453.505 8.0 5 7 8 12 24 31 45 62 88 199 0
1477.57 10.0 5 5 7 8 30 46 69 90 133 224 0
21.6831 6.0 7 14 27 33 40 59 72 93 131 264 0
21.9435 4.0 19 25 26 31 41 59 68 90 127 247 0
21.9435 5.0 5 5 7 8 30 46 69 90 133 224 0
25.0263 6.0 19 25 26 31 41 59 68 90 127 247 0
59.9959 4.0 9 17 27 30 40 59 72 93 131 260 0
102.515 4.0 19 20 26 30 41 58 68 90 127 239 0
136.076 12.0 19 19 26 30 41 58 68 90 126 230 0
143.28 4.0 19 19 25 30 41 58 68 90 125 230 0
143.28 4.0 19 19 25 30 41 58 68 90 125 230 0
148.468 4.0 19 19 25 30 41 58 68 90 125 230 0
148.732 6.0 5 5 7 8 30 46 69 90 133 224 0
151.67 3.0 19 19 25 30 41 58 68 90 125 230 0
151.67 4.0 19 19 25 30 41 58 68 90 125 230 0
155.492 5.0 19 19 25 30 41 58 68 90 125 230 0
170.549 5.0 18 19 25 30 41 58 68 90 125 230 0
175.779 3.0 16 19 25 30 41 58 68 90 125 230 0
1066.2 12.0 5 12 12 15 19 24 54 119 154 332 0
53.7348 7.0 10 10 14 16 25 36 47 84 234 335 0
1416.0 11.0 4 6 7 13 28 35 60 94 242 339 0
126.276 6.0 11 13 14 18 22 28 61 151 253 347 0
143.79 12.0 10 13 15 18 22 28 61 151 253 347 0
278.908 12.0 5 8 16 17 22 28 65 150 253 347 0
1335.52 12.0 8 8 8 24 26 80 114 191 245 352 0
10.8323 3.0 13 20 38 60 67 91 152 193 241 325 0
15.1893 5.0 30 34 44 52 79 90 113 193 244 338 0
18.2831 7.0 16 20 41 59 67 91 151 193 241 325 0
29.4524 5.0 34 39 50 52 79 90 112 193 244 330 0
24.9778 5.0 17 36 50 52 70 90 149 193 244 328 0
27.6603 5.0 17 36 50 52 72 90 149 193 244 329 0
31.6415 5.0 17 38 50 52 73 90 149 193 244 329 0
37.7663 5.0 23 50 50 52 79 90 118 193 244 330 0
766.625 7.0 8 8 8 24 26 80 114 191 245 352 0
772.083 6.0 14 14 16 24 64 85 112 203 245 348 0
790.09 4.0 14 14 16 24 62 84 111 202 246 348 0
815.718 2.0 14 14 15 24 62 82 111 202 246 348 0
817.166 2.0 14 14 15 24 63 82 111 202 246 348 0
822.984 3.0 14 14 15 24 62 82 111 204 246 348 0
820.07 3.0 14 14 15 24 62 82 111 204 246 348 0
821.525 3.0 14 14 15 24 61 82 111 204 246 348 0
827.374 4.0 14 14 15 24 60 82 111 204 246 348 0
830.314 4.0 14 14 15 24 60 82 110 205 246 348 0
833.264 5.0 14 14 15 24 60 82 110 206 246 348 0
834.743 5.0 14 14 15 24 60 82 110 206 246 348 0
840.685 5.0 14 14 15 24 60 82 111 204 246 348 0
861.819 7.0 14 14 19 24 58 79 112 206 246 348 0
200.83 12.0 2 16 16 17 54 92 156 183 232 311 0
180.206 6.0 9 13 13 32 66 98 157 193 243 323 0
270.139 12.0 7 27 43 54 73 81 138 185 229 315 0
143.535 12.0 40 43 45 47 77 81 121 184 227 315 0
11.9892 10.0 14 14 16 19 62 80 99 179 229 304 0
11.8161 6.0 11 15 15 17 61 79 92 179 230 303 0
28.2469 6.0 11 15 16 17 62 79 93 179 230 303 0
112.072 6.0 8 15 17 23 62 79 103 179 227 304 0
135.352 5.0 40 43 46 47 78 81 119 184 227 315 0
149.262 5.0 6 15 17 46 62 79 105 179 227 304 0
169.642 7.0 6 13 17 48 62 79 105 178 227 304 0
373.11 9.0 1 5 15 61 62 79 105 180 225 308 0
402.686 9.0 40 43 45 47 77 81 121 184 227 315 0
788.69 11.0 7 38 46 55 73 78 106 183 226 314 0
1185.9 12.0 40 43 45 47 77 81 121 184 227 315 0
426.962 12.0 2 4 7 8 12 20 33 55 94 276 0
1488.09 12.0 5 6 6 8 15 18 29 53 86 175 0
130.155 12.0 6 6 7 8 12 21 29 49 72 102 0
739.91 12.0 6 6 7 8 12 21 29 49 72 102 0
815.718 8.0 14 14 15 24 62 82 111 202 246 348 1
32.5857 5.0 2 2 2 3 3 4 4 7 17 19 0
13.478 4.0 5 5 5 7 8 10 12 14 19 19 0
30.6663 5.0 5 5 7 7 8 10 12 14 19 19 0
106.433 11.0 5 5 7 7 8 10 12 14 19 19 0
55.6024 10.0 2 2 2 3 4 5 13 17 19 19 0
178.28 7.0 5 5 7 7 8 10 12 14 19 19 0
243.241 10.0 2 2 6 8 9 10 13 15 19 19 0
366.482 10.0 2 2 6 8 9 10 13 15 19 19 0
13.2798 12.0 6 7 9 14 17 24 28 32 38 65 0
32.0798 9.0 7 10 10 13 17 28 30 30 38 53 0
17.5981 5.0 7 10 10 13 17 28 30 30 38 53 0
17.771 5.0 8 10 10 13 17 27 30 30 38 53 0
23.1013 5.0 8 10 10 13 17 27 30 30 38 53 0
27.7248 5.0 6 7 9 14 17 24 28 32 38 65 0
30.6252 6.0 6 7 10 14 17 24 28 32 38 60 0
32.3745 5.0 2 2 2 4 4 16 30 30 32 50 0
99.5638 12.0 6 7 10 14 17 24 28 32 38 60 0
116.512 7.0 8 9 10 14 23 27 30 30 38 53 0
170.057 10.0 6 10 10 12 17 28 30 30 38 53 0
486.965 12.0 1 1 1 3 4 10 28 30 32 50 0
373.767 9.0 2 2 2 2 2 5 14 30 30 46 0
561.739 12.0 2 9 12 13 23 24 28 30 38 59 0
1022.84 12.0 2 2 8 10 14 24 27 32 38 64 0
1238.87 11.0 1 7 10 10 16 28 30 30 38 51 0
1736.58 12.0 2 2 2 8 14 24 27 32 38 64 0
66.659 12.0 6 6 6 6 6 6 14 19 58 85 0
99.6577 12.0 6 6 6 6 6 6 14 19 58 85 0
141.423 12.0 6 6 6 6 6 6 14 19 58 85 0
15.9551 8.0 3 3 5 5 9 10 20 34 43 103 0
47.4311 10.0 4 4 4 9 15 16 22 35 55 93 0
471.557 12.0 6 8 8 11 13 15 24 41 63 89 0
616.917 12.0 2 3 8 12 14 15 25 39 53 90 0
736.746 12.0 6 6 8 8 12 15 24 40 65 86 0
1120.18 12.0 4 4 4 8 15 16 22 35 55 93 0
1503.16 12.0 2 2 2 7 10 17 23 34 55 102 0
1920.53 12.0 1 1 2 3 8 20 25 33 55 103 0
1920.53 12.0 2 2 5 6 6 10 18 34 43 99 0
1969.04 12.0 2 3 8 12 14 15 25 39 53 90 0
11.3506 12.0 3 5 5 7 8 11 28 36 70 87 0
89.7846 12.0 2 2 2 4 8 20 21 46 70 87 0
29.6856 8.0 3 5 5 7 7 9 28 37 70 87 0
57.1335 12.0 3 5 5 7 8 11 28 36 70 87 0
77.6189 12.0 6 6 8 8 12 15 24 40 65 86 0
78.8378 12.0 5 5 5 7 8 11 28 37 70 87 0
85.6697 5.0 6 6 8 8 12 15 24 40 65 86 0
241.279 12.0 6 6 8 8 12 15 24 40 65 86 0
422.101 7.0 3 5 5 7 7 9 28 37 70 87 0
1086.75 12.0 2 2 2 2 9 20 21 47 70 87 0
1851.64 8.0 2 2 2 7 7 9 27 37 67 87 0
10.8976 7.0 1 2 2 13 18 23 24 39 53 89 0
11.3506 6.0 1 1 1 1 4 15 28 44 64 87 0
11.4804 5.0 2 6 6 8 13 14 21 46 65 88 0
13.8423 9.0 12 12 12 13 14 18 28 38 59 83 0
19.2732 4.0 12 12 12 13 14 18 28 38 59 83 0
22.6951 3.0 12 12 12 13 14 18 28 38 59 83 0
23.3238 3.0 12 12 12 13 14 18 28 38 59 83 0
26.1634 3.0 12 12 12 13 14 19 28 38 59 83 0
27.018 3.0 12 12 12 13 14 19 28 38 59 83 0
28.5185 4.0 12 12 12 13 14 19 28 38 59 83 0
30.2151 5.0 4 4 5 7 12 14 31 40 63 87 0
32.4167 4.0 12 12 12 13 14 19 28 38 59 83 0
71.7565 9.0 12 12 12 13 14 19 28 38 59 83 0
168.364 12.0 4 5 5 8 11 14 31 40 64 87 0
277.594 11.0 2 2 7 9 11 14 19 39 65 87 0
593.696 11.0 2 3 7 11 12 14 21 45 65 88 0
443.366 8.0 3 4 5 7 13 16 21 43 65 88 0
1421.1 12.0 3 4 5 7 13 16 21 43 65 88 0
1397.24 12.0 2 3 5 11 12 14 21 45 65 88 0
20.5882 9.0 1 1 2 2 2 5 8 9 12 23 0
633.652 8.0 3 3 3 4 4 6 8 10 12 23 0
10.6717 2.0 6 9 10 10 14 20 27 29 36 52 0
11.2858 3.0 6 9 10 10 14 20 27 29 36 52 0
27.9224 5.0 4 6 10 13 16 18 24 29 36 51 0
44.9647 4.0 6 10 10 11 14 20 27 29 36 52 0
49.0164 4.0 6 10 10 11 14 20 27 29 36 52 0
456.225 11.0 2 3 4 12 18 18 24 29 35 51 0
443.763 9.0 3 3 4 4 4 9 22 24 29 55 0
566.775 10.0 3 3 4 4 4 9 22 24 29 55 0
690.923 10.0 1 4 6 11 18 19 24 29 34 52 0
833.964 11.0 1 4 6 8 18 22 24 29 34 52 0
1010.15 9.0 2 3 6 8 12 22 24 29 32 52 0
1088.68 11.0 2 3 4 10 18 19 24 29 35 51 0
37.177 10.0 3 3 3 4 6 7 14 31 48 55 0
43.2676 8.0 2 2 2 3 5 7 11 26 47 59 0
1442.79 12.0 2 2 3 5 7 9 9 24 47 61 0
10.833 6.0 5 6 6 10 10 11 15 26 30 64 0
114.578 7.0 4 4 7 10 10 12 16 26 31 64 0
152.444 12.0 4 4 7 10 10 12 16 26 31 64 0
161.608 12.0 1 1 1 4 5 6 7 21 31 42 0
271.92 12.0 6 6 10 10 10 11 15 26 31 64 0
353.912 12.0 4 4 7 10 10 12 16 26 31 64 0
646.789 12.0 3 6 10 10 10 11 15 26 31 64 0
13.0492 10.0 3 4 4 4 4 6 6 13 16 41 0
51.7922 12.0 1 1 2 2 3 3 5 9 9 119 0
21.6344 11.0 22 34 45 46 52 78 92 123 136 182 0
25.6249 12.0 16 16 20 26 51 80 98 114 133 171 0
14.6082 4.0 5 7 7 12 25 45 97 105 130 166 0
14.8425 2.0 36 41 45 47 52 80 91 123 135 182 0
15.4815 3.0 3 3 5 10 20 32 51 104 123 159 0
17.46 3.0 16 16 20 26 50 80 99 114 133 171 0
25.8552 3.0 16 16 20 26 50 80 100 114 133 171 0
23.4725 4.0 3 3 5 10 20 32 51 104 123 159 0
23.8456 3.0 30 40 45 47 67 80 89 123 134 182 0
24.3335 3.0 32 42 45 47 52 80 91 123 135 182 0
25.51 5.0 6 6 7 12 17 24 50 103 121 156 0
28.3591 4.0 4 7 24 25 34 83 103 112 131 170 0
33.9098 2.0 16 16 21 26 50 80 100 114 133 171 0
34.0825 3.0 5 7 7 12 25 45 97 105 130 166 0
34.7777 3.0 31 43 45 46 52 79 91 123 135 182 0
35.9226 3.0 16 16 21 26 50 80 100 113 133 171 0
43.9615 4.0 6 7 7 12 20 45 97 104 130 164 0
46.5479 6.0 4 7 24 25 34 83 103 112 131 170 0
50.7459 3.0 22 34 45 46 52 78 92 123 135 182 0
