0.0 8.0 5 0
0.0 8.0 4 0
0.0 8.0 5 0
0.0 1.0 5 0
0.0 1.0 4 0
0.0 1.0 5 0
0.0 2.0 5 0
0.059238 7.0 9 0
0.0394922 6.0 9 0
0.0 8.0 8 0
0.0 8.0 7 0
0.0 8.0 8 0
0.0 1.0 8 0
0.0 1.0 2 0
0.0 1.0 8 0
0.0 2.0 8 0
0.0 8.0 6 0
0.0 8.0 6 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 8 0
0.0 1.0 6 0
0.0 2.0 7 0
0.0 2.0 3 0
0.0 8.0 8 0
0.0 8.0 8 0
0.0 8.0 8 0
0.0 1.0 8 0
0.0 1.0 10 0
0.0 1.0 8 0
0.0 2.0 8 0
0.0 2.0 9 0
7.32577 11.0 10 0
9.08782 11.0 8 0
36.2591 12.0 8 0
158.281 12.0 7 0
0.0 8.0 10 0
0.0 8.0 7 0
0.0 1.0 10 0
0.0 1.0 8 0
0.0 1.0 10 0
0.0 2.0 8 0
0.0 2.0 2 0
1.66377 10.0 7 0
0.0 8.0 9 0
0.0 8.0 7 0
0.0 8.0 9 0
0.0 1.0 9 0
0.0 1.0 7 0
0.0 1.0 9 0
0.0 2.0 9 0
0.0 2.0 5 0
2.72927 12.0 4 0
0.0 8.0 4 0
0.0 8.0 2 0
0.0 8.0 6 0
0.0 1.0 5 0
0.0 1.0 7 0
0.0 1.0 6 0
0.0 8.0 6 0
0.0 8.0 2 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 6 0
0.0 1.0 6 0
1.92346 12.0 6 0
0.0 8.0 7 0
0.0 8.0 6 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 6 0
0.0 1.0 7 0
0.0 8.0 6 0
0.0 8.0 7 0
2.6887 11.0 6 0
0.0 1.0 6 0
0.0 1.0 7 0
0.0 1.0 6 0
0.0 2.0 6 0
0.0 2.0 7 0
24.5448 12.0 6 0
0.0 8.0 7 0
0.0 8.0 9 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 9 0
0.0 1.0 7 0
0.0 2.0 4 0
0.197458 9.0 4 0
7.25513 12.0 8 0
1824.71 12.0 8 0
4.6191 12.0 8 0
0.0 8.0 9 0
0.0 1.0 8 0
0.0 1.0 9 0
0.0 1.0 8 0
0.0 5.0 4 0
1.90345 11.0 7 0
1381.28 12.0 3 0
0.0 8.0 9 0
0.0 8.0 12 0
3.03469 12.0 8 0
0.0 1.0 8 0
0.0 1.0 11 0
0.0 1.0 8 0
0.0 2.0 9 0
0.0 2.0 12 0
0.0 4.0 3 0
2.6887 11.0 5 0
1.86345 10.0 12 0
12.4574 12.0 5 0
38.5413 12.0 8 0
0.0 8.0 11 0
0.0 8.0 4 0
0.0 8.0 11 0
0.0 1.0 11 0
0.0 1.0 5 0
0.0 2.0 11 0
0.0 6.0 4 0
0.217204 7.0 11 0
6.37739 12.0 9 0
4.25852 12.0 11 0
9.6283 12.0 8 0
13.6105 12.0 11 0
23.8371 12.0 8 0
0.0 8.0 8 0
0.0 8.0 7 0
0.0 8.0 8 0
0.0 1.0 8 0
0.0 1.0 1 0
0.0 1.0 8 0
0.0 2.0 8 0
3.83918 11.0 7 0
404.835 12.0 7 0
0.0 8.0 7 0
0.0 8.0 3 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 3 0
0.0 1.0 7 0
0.0 2.0 3 0
0.0 8.0 7 0
0.0 8.0 6 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 2 0
0.0 1.0 7 0
0.0 2.0 7 0
3.46586 12.0 7 0
168.141 12.0 7 0
0.0 8.0 6 0
0.0 8.0 5 0
0.0 1.0 6 0
0.0 1.0 6 0
0.0 1.0 6 0
0.0 2.0 6 0
0.0 8.0 6 0
0.0 8.0 9 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 9 0
0.0 1.0 6 0
0.0 2.0 6 0
0.0 2.0 1 0
0.0 4.0 6 0
0.0 8.0 9 0
0.0 8.0 4 0
0.0 1.0 9 0
0.0 1.0 9 0
0.0 2.0 10 0
0.0 4.0 4 0
0.0 4.0 9 0
0.0197462 3.0 5 0
0.0789836 5.0 9 0
4.74734 12.0 4 0
0.0 8.0 5 0
0.0 8.0 10 0
0.0 1.0 4 0
0.0 2.0 10 0
0.0 4.0 5 0
0.0 9.0 4 0
0.0 7.0 4 0
0.750701 12.0 10 0
4.51263 12.0 10 0
9.73273 11.0 10 0
22.2063 12.0 10 0
194.857 12.0 10 0
0.0 8.0 10 0
0.0 5.0 4 0
0.0 1.0 10 0
0.0 4.0 5 0
0.0 2.0 10 0
0.0394922 9.0 6 0
0.0197462 2.0 4 0
17.3529 12.0 4 0
0.0 8.0 5 0
0.0 8.0 4 0
0.0 8.0 5 0
0.0 1.0 5 0
0.0 1.0 4 0
0.0 1.0 5 0
0.0 2.0 4 0
0.0 5.0 4 0
0.0 8.0 5 0
0.0 8.0 3 0
0.0 8.0 5 0
0.0 1.0 5 0
0.0 1.0 3 0
0.0 1.0 5 0
0.0 2.0 4 0
1.68372 12.0 7 0
22.1184 12.0 5 0
0.0 8.0 6 0
0.0 8.0 7 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 7 0
0.0 1.0 6 0
0.0 2.0 6 0
0.0 2.0 1 0
1.78351 11.0 7 0
0.0 8.0 10 0
0.0 1.0 7 0
0.0 1.0 10 0
0.0 1.0 7 0
0.0 2.0 8 0
0.0 2.0 2 0
14.99 12.0 7 0
154.116 12.0 9 0
0.0 8.0 11 0
0.0 8.0 5 0
0.0 1.0 11 0
0.0 1.0 2 0
0.0 1.0 11 0
0.0 2.0 11 0
0.0 2.0 9 0
0.0197462 6.0 8 0
8.38662 12.0 11 0
8.38662 12.0 11 0
0.0 8.0 9 0
0.0 8.0 6 0
0.0 8.0 8 0
0.0 1.0 8 0
0.0 1.0 5 0
0.0 1.0 8 0
0.0 2.0 9 0
0.0 2.0 9 0
0.0 3.0 9 0
0.0 8.0 7 0
0.0 8.0 6 0
0.0 1.0 7 0
0.0 1.0 7 0
0.0 1.0 7 0
0.0 2.0 7 0
0.0 8.0 6 0
0.0 8.0 9 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 2 0
0.0 1.0 6 0
0.0 2.0 6 0
0.0 2.0 10 0
1.42481 12.0 9 0
2.40557 12.0 6 0
11.3328 12.0 9 0
167.545 12.0 9 0
0.0 8.0 9 0
0.0 8.0 5 0
0.0 8.0 9 0
0.0 1.0 9 0
0.0 1.0 13 0
0.0 1.0 9 0
0.0 2.0 5 0
0.0 2.0 13 0
9.31787 12.0 12 0
16.6688 12.0 11 0
198.348 12.0 6 0
0.0 8.0 11 0
0.0 5.0 7 0
0.0 8.0 11 0
0.0 1.0 11 0
0.0 2.0 11 0
5.61661 12.0 8 0
8.36197 12.0 11 0
16.3164 12.0 8 0
30.1858 12.0 9 0
413.545 12.0 11 0
0.0 8.0 8 0
0.0 8.0 7 0
0.0 8.0 8 0
0.0 1.0 8 0
0.0 1.0 4 0
0.0 1.0 8 0
0.0 8.0 9 0
0.0 8.0 8 0
0.0 1.0 9 0
0.0 1.0 8 0
0.0 1.0 9 0
0.0 2.0 8 0
0.0 3.0 8 0
0.0 4.0 8 0
0.968414 11.0 5 0
0.0 8.0 5 0
0.0 8.0 3 0
0.0 8.0 5 0
0.0 1.0 5 0
0.0 1.0 3 0
0.0 1.0 5 0
0.0 2.0 3 0
0.0 8.0 7 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 7 0
0.0 1.0 7 0
0.0 2.0 7 0
0.0 3.0 9 0
21.8564 12.0 7 0
0.0 8.0 9 0
0.0 8.0 9 0
0.0 8.0 9 0
0.0 1.0 9 0
0.0 1.0 9 0
0.0 1.0 9 0
0.0 3.0 9 0
1.64383 12.0 9 0
16.3164 12.0 9 0
941.728 12.0 9 0
0.0 8.0 9 0
0.0 8.0 2 0
0.0 8.0 9 0
0.0 1.0 9 0
0.0 1.0 9 0
0.0 1.0 9 0
0.0 2.0 9 0
0.0 2.0 4 0
0.0197462 5.0 10 0
0.375194 10.0 10 0
1.4447 12.0 9 0
1.82347 10.0 9 0
9.57626 12.0 9 0
12.4574 12.0 9 0
0.0 8.0 9 0
0.0 8.0 12 0
0.0 8.0 9 0
0.0 1.0 9 0
0.0 1.0 9 0
0.0 1.0 9 0
0.0 2.0 1 0
0.0 2.0 9 0
16.0036 12.0 12 0
0.0 8.0 12 0
0.0 8.0 10 0
0.0 8.0 12 0
0.0 1.0 12 0
0.0 1.0 10 0
0.0 1.0 12 0
0.0 2.0 12 0
0.0 2.0 10 0
5.97193 12.0 1 0
0.0 8.0 6 0
0.0 8.0 11 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 7 0
0.0 1.0 6 0
0.829836 10.0 11 0
0.849625 12.0 11 0
3.5485 12.0 6 0
14.8253 12.0 11 0
23.6512 12.0 4 0
0.0 8.0 11 0
0.0 8.0 9 0
0.0 8.0 11 0
0.0 1.0 11 0
0.0 1.0 11 0
0.0 1.0 11 0
0.0 2.0 11 0
1.70367 12.0 7 0
0.0 8.0 7 0
0.0 8.0 7 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 7 0
0.0 1.0 7 0
0.0 8.0 5 0
0.0 8.0 10 0
0.0 8.0 5 0
0.0 1.0 5 0
0.0 1.0 8 0
0.0 3.0 10 0
0.0 5.0 5 0
0.0197462 3.0 4 0
0.059238 4.0 6 0
0.059238 5.0 5 0
0.0 8.0 9 0
0.0 8.0 8 0
0.0 8.0 10 0
0.0 1.0 9 0
0.0 1.0 5 0
0.0 2.0 8 0
0.0 2.0 8 0
0.0 3.0 4 0
0.0 5.0 3 0
0.0 8.0 7 0
0.0 8.0 8 0
0.0 8.0 8 0
0.0 1.0 8 0
0.0 1.0 9 0
0.0 2.0 7 0
0.0 5.0 6 0
0.0 3.0 8 0
0.0197462 5.0 7 0
0.0394922 5.0 7 0
0.118475 6.0 6 0
0.493721 7.0 6 0
24.4019 11.0 6 0
0.0 8.0 3 0
0.0 8.0 6 0
0.0 1.0 3 0
0.0 1.0 2 0
0.0 1.0 3 0
0.0197462 7.0 3 0
6.44559 12.0 5 0
220.649 12.0 5 0
62.8736 12.0 6 0
0.0 8.0 4 0
0.0 1.0 5 0
0.0 1.0 3 0
0.0 2.0 3 0
0.0 4.0 7 0
0.0 5.0 7 0
14.5317 12.0 7 0
0.0 8.0 7 0
0.0 4.0 4 0
0.0 1.0 7 0
0.0 1.0 7 0
0.0 2.0 7 0
1.48449 12.0 7 0
15.2226 12.0 4 0
23.1461 12.0 4 0
54.0274 12.0 4 0
0.0 8.0 7 0
0.0 8.0 5 0
0.0 1.0 7 0
0.0 1.0 8 0
0.0 1.0 7 0
0.0 2.0 8 0
0.118475 11.0 9 0
0.0 4.0 3 0
20.0494 12.0 8 0
215.997 12.0 8 0
0.0 8.0 8 0
0.0 8.0 5 0
0.0 8.0 8 0
0.0 1.0 8 0
0.0 1.0 5 0
0.0 1.0 8 0
0.0 2.0 1 0
6.90496 11.0 5 0
7.06775 12.0 8 0
7.06775 12.0 8 0
0.0 8.0 5 0
0.0 8.0 17 0
0.0 1.0 5 0
0.0 1.0 4 0
0.0 2.0 4 0
0.0197462 7.0 17 0
0.0 3.0 17 0
0.0 3.0 17 0
0.0 5.0 19 0
0.0197462 5.0 19 0
0.0197462 4.0 17 0
0.0987291 5.0 17 0
9.29219 7.0 17 0
465.734 12.0 17 0
0.572762 10.0 17 0
0.0 8.0 19 0
0.0 1.0 17 0
0.0197462 6.0 16 0
0.0 2.0 17 0
0.059238 4.0 12 0
0.0197462 4.0 17 0
0.0987291 4.0 14 0
0.948609 12.0 20 0
0.276446 4.0 12 0
1.4447 6.0 17 0
1.58404 5.0 16 0
6.15136 12.0 12 0
3.01426 6.0 20 0
10.3698 12.0 20 0
12.5761 12.0 16 0
84.6832 12.0 17 0
347.55 12.0 17 0
467.389 12.0 11 0
0.0 8.0 16 0
0.0 8.0 7 0
1.74358 11.0 16 0
0.0 1.0 15 0
0.0 1.0 14 0
0.0 2.0 14 0
0.0 2.0 14 0
0.0 3.0 14 0
0.13822 8.0 6 0
2.34509 12.0 10 0
821.525 12.0 6 0
821.525 12.0 16 0
0.0 8.0 21 0
0.0 8.0 10 0
0.0 1.0 17 0
0.0394922 6.0 20 0
0.0 2.0 24 0
9.36931 11.0 23 0
0.0197462 2.0 20 0
0.0197462 4.0 23 0
0.0197462 5.0 22 0
0.0394922 4.0 24 0
0.0394922 5.0 6 0
0.296194 6.0 24 0
0.118475 4.0 23 0
0.236951 5.0 23 0
0.394946 3.0 22 0
1.16662 4.0 22 0
0.533239 4.0 22 0
0.869417 5.0 23 0
0.948609 6.0 6 0
1.2063 7.0 7 0
1.26585 3.0 20 0
1.26585 4.0 21 0
1.78351 5.0 23 0
2.12388 12.0 7 0
2.26455 6.0 23 0
2.32495 7.0 7 0
7.75402 6.0 22 0
14.7597 10.0 20 0
17.4994 9.0 6 0
277.919 12.0 25 0
834.743 10.0 12 1
0.0 8.0 4 0
0.0 8.0 10 0
0.0 8.0 4 0
0.0 1.0 4 0
0.0 1.0 10 0
0.0 1.0 4 0
0.0 2.0 3 0
0.0 2.0 8 0
0.0197462 5.0 5 0
0.0394922 6.0 5 0
0.0 8.0 12 0
0.0 8.0 6 0
0.0 8.0 11 0
0.0 1.0 11 0
0.0 1.0 6 0
0.0 1.0 11 0
0.0 2.0 11 0
0.0 3.0 11 0
0.0 4.0 11 0
0.0 6.0 11 0
0.059238 5.0 7 0
11.9024 12.0 6 0
0.0 8.0 7 0
0.0 8.0 10 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 5 0
0.0 1.0 6 0
0.0 2.0 5 0
0.0 5.0 6 0
0.157966 7.0 5 0
0.0394922 8.0 5 0
0.0 8.0 6 0
0.0 8.0 4 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 4 0
0.0 1.0 6 0
0.0 2.0 4 0
2.48631 12.0 5 0
10.3698 12.0 8 0
0.0 8.0 5 0
0.0 8.0 2 0
0.0 8.0 5 0
0.0 1.0 5 0
0.0 1.0 6 0
0.0 1.0 5 0
4.79021 12.0 5 0
0.0 8.0 5 0
0.0 8.0 10 0
0.0 1.0 5 0
0.0 1.0 10 0
0.0 1.0 5 0
0.0 2.0 10 0
6.4001 12.0 10 0
0.0 8.0 10 0
0.0 8.0 10 0
0.0 8.0 10 0
0.0 1.0 10 0
0.0 1.0 1 0
0.0 1.0 10 0
0.0 2.0 10 0
1.36517 12.0 5 0
0.0 8.0 5 0
0.0 8.0 5 0
0.0 8.0 5 0
0.0 1.0 5 0
0.0 1.0 7 0
0.0 1.0 5 0
0.0 2.0 3 0
0.0 2.0 4 0
2.72927 12.0 6 0
0.0 8.0 6 0
0.0 8.0 3 0
0.0 1.0 6 0
0.0 1.0 3 0
0.0 1.0 6 0
0.0 2.0 5 0
0.0 2.0 4 0
0.0 8.0 7 0
0.0 8.0 7 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 7 0
0.0 1.0 7 0
0.0 2.0 7 0
0.177712 12.0 1 0
3.96445 12.0 7 0
0.0 8.0 7 0
0.0 8.0 3 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 8 0
0.0 2.0 4 0
0.0 2.0 5 0
0.0 3.0 7 0
0.0 5.0 7 0
4.74734 12.0 7 0
10.8049 12.0 9 0
0.0 8.0 7 0
0.0 8.0 3 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 3 0
0.0 1.0 7 0
0.0 2.0 7 0
0.0 2.0 3 0
4.91916 12.0 6 0
874.133 12.0 6 0
0.0 8.0 6 0
0.0 8.0 10 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 2 0
0.0 1.0 6 0
0.0 2.0 5 0
5.13532 12.0 9 0
7.82614 12.0 9 0
28.4628 12.0 9 0
0.0 8.0 9 0
0.0 8.0 3 0
0.0 1.0 9 0
0.0 1.0 10 0
0.0 1.0 9 0
0.0 2.0 8 0
1.66377 11.0 6 0
0.0 8.0 7 0
0.0 8.0 2 0
0.0 8.0 6 0
0.0 1.0 7 0
0.0 1.0 5 0
0.0 1.0 6 0
0.0 2.0 7 0
0.157966 12.0 6 0
0.0 8.0 6 0
0.0 8.0 2 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 2 0
0.0 1.0 6 0
0.0 2.0 6 0
0.0 8.0 7 0
0.0 8.0 7 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 2 0
0.0 1.0 7 0
0.0 2.0 8 0
0.0 2.0 14 0
653.526 11.0 14 0
763.911 9.0 7 0
815.718 6.0 14 0
822.984 5.0 14 0
854.211 2.0 14 0
858.768 2.0 14 0
886.624 3.0 14 0
894.52 4.0 14 0
0.0 8.0 14 0
0.0 8.0 6 0
0.0 8.0 14 0
0.0 1.0 14 0
0.0 1.0 6 0
0.0 1.0 14 0
0.0 2.0 14 0
0.0 8.0 7 0
0.0 8.0 4 0
0.0 8.0 7 0
0.0 1.0 7 0
0.0 1.0 9 0
0.0 1.0 7 0
0.0 2.0 5 0
0.0 2.0 4 0
0.0 5.0 9 0
0.0 8.0 7 0
0.0 8.0 2 0
0.0 1.0 7 0
0.0 1.0 6 0
0.0 1.0 7 0
0.0 3.0 7 0
0.0 4.0 7 0
0.0 8.0 6 0
0.0 8.0 3 0
0.0 8.0 6 0
0.0 1.0 6 0
0.0 1.0 3 0
0.0 1.0 6 0
0.0 2.0 6 0
0.0 2.0 4 0
0.0 8.0 5 0
0.0 8.0 1 0
0.0 1.0 5 0
0.0 1.0 6 0
0.0 1.0 5 0
0.0 2.0 5 0
0.0 2.0 5 0
