154.116 12.0 5.03770556562 2.48490664979 1 1 1 2 4 6 7 8 10 30 0
0.0197462 6.0 -3.92479421121 1.79175946923 1 1 1 1 1 1 5 8 13 28 0
8.38662 12.0 2.12663757876 2.48490664979 2 2 3 3 4 4 7 8 10 29 0
8.38662 12.0 2.12663757876 2.48490664979 1 2 3 4 4 4 7 8 10 29 0
1.42481 12.0 0.354038471498 2.48490664979 3 3 3 3 3 4 10 12 13 23 0
2.40557 12.0 0.877786881713 2.48490664979 1 1 1 1 1 1 4 11 17 23 0
11.3328 12.0 2.42770117602 2.48490664979 3 3 3 3 3 4 10 12 13 23 0
167.545 12.0 5.1212519719 2.48490664979 3 3 3 3 3 4 10 12 13 23 0
9.31787 12.0 2.23193406181 2.48490664979 1 3 4 6 6 6 11 12 13 26 0
16.6688 12.0 2.81353870857 2.48490664979 3 4 5 5 6 6 11 12 13 26 0
198.348 12.0 5.29002306372 2.48490664979 1 1 1 2 5 9 9 12 14 24 0
5.61661 12.0 1.72572827906 2.48490664979 2 2 2 2 2 2 7 12 14 28 0
8.36197 12.0 2.12369404527 2.48490664979 3 3 5 5 6 6 11 12 13 26 0
16.3164 12.0 2.79217073697 2.48490664979 2 2 2 2 2 2 7 12 14 28 0
30.1858 12.0 3.40737161513 2.48490664979 1 1 4 5 5 6 11 12 13 26 0
413.545 12.0 6.02476633563 2.48490664979 3 4 5 5 6 6 11 12 13 26 0
0.968414 11.0 -0.0320955971867 2.3978952728 1 1 1 1 1 1 2 5 15 26 0
21.8564 12.0 3.08449378483 2.48490664979 1 1 1 1 1 1 3 7 13 30 0
1.64383 12.0 0.497028884961 2.48490664979 2 2 2 4 4 4 9 11 15 27 0
16.3164 12.0 2.79217073697 2.48490664979 2 2 2 4 4 4 9 11 15 27 0
941.728 12.0 6.84771648553 2.48490664979 1 1 1 1 1 1 6 11 13 30 0
0.0197462 5.0 -3.92479421121 1.60943791243 2 2 2 4 4 6 9 12 17 24 0
0.375194 10.0 -0.980312053449 2.30258509299 2 2 2 4 4 6 9 12 17 24 0
1.4447 12.0 0.367901687553 2.48490664979 2 2 2 4 4 4 9 12 17 24 0
1.82347 10.0 0.600741279253 2.30258509299 2 2 2 4 4 6 9 11 15 27 0
9.57626 12.0 2.2592871191 2.48490664979 2 2 2 4 4 4 9 12 17 24 0
12.4574 12.0 2.52231482385 2.48490664979 2 2 2 4 4 6 9 11 15 27 0
16.0036 12.0 2.77281369693 2.48490664979 1 1 1 1 1 2 7 15 17 23 0
5.97193 12.0 1.78707015824 2.48490664979 1 1 1 1 2 3 6 11 18 27 0
0.829836 10.0 -0.186527188076 2.30258509299 2 2 2 3 4 5 7 8 15 27 0
0.849625 12.0 -0.162960203315 2.48490664979 1 1 1 3 3 4 6 9 15 30 0
3.5485 12.0 1.26652497898 2.48490664979 1 1 1 1 3 5 7 12 19 27 0
14.8253 12.0 2.69633518077 2.48490664979 2 2 2 3 4 5 7 8 15 27 0
23.6512 12.0 3.16341385361 2.48490664979 1 1 1 1 4 5 6 8 19 27 0
1.70367 12.0 0.53278474768 2.48490664979 1 1 1 1 1 1 5 9 16 30 0
0.0197462 3.0 -3.92479421121 1.09861228867 1 2 2 2 2 3 3 9 18 31 0
0.059238 4.0 -2.82619205112 1.38629436112 1 2 2 2 2 3 4 9 18 31 0
0.059238 5.0 -2.82619205112 1.60943791243 1 1 1 1 1 3 4 6 16 33 0
0.0197462 5.0 -3.92479421121 1.60943791243 1 1 1 1 1 5 6 12 17 31 0
0.0394922 5.0 -3.23165209493 1.60943791243 1 1 4 4 4 5 6 11 19 30 0
0.118475 6.0 -2.13305331113 1.79175946923 3 3 4 4 4 5 6 11 20 31 0
0.493721 7.0 -0.705784698669 1.94591014906 3 3 4 4 4 5 6 11 20 31 0
24.4019 11.0 3.19466099812 2.3978952728 3 3 4 4 4 5 6 11 20 31 0
0.0197462 7.0 -3.92479421121 1.94591014906 1 1 1 1 4 4 9 13 22 47 0
6.44559 12.0 1.86339617603 2.48490664979 3 3 3 3 4 4 5 14 21 49 0
220.649 12.0 5.39657320364 2.48490664979 3 3 3 3 4 4 5 14 21 49 0
62.8736 12.0 4.14112636177 2.48490664979 3 3 3 3 4 4 8 15 21 49 0
14.5317 12.0 2.67633247005 2.48490664979 1 1 1 1 4 4 10 14 20 51 0
1.48449 12.0 0.395071278924 2.48490664979 1 1 1 3 3 6 10 14 35 76 0
15.2226 12.0 2.7227811657 2.48490664979 3 3 3 3 4 5 8 14 31 69 0
23.1461 12.0 3.14182629982 2.48490664979 3 3 3 3 4 5 8 14 31 69 0
54.0274 12.0 3.98949132528 2.48490664979 3 3 3 3 4 5 8 14 31 69 0
0.118475 11.0 -2.13305331113 2.3978952728 2 2 3 3 3 5 7 22 40 73 0
20.0494 12.0 2.99819922812 2.48490664979 2 2 2 3 3 6 9 11 40 76 0
215.997 12.0 5.3752645187 2.48490664979 2 2 2 3 3 5 10 12 41 76 0
6.90496 11.0 1.93223999394 2.3978952728 1 1 1 1 1 1 15 31 58 73 0
7.06775 12.0 1.95554218315 2.48490664979 1 2 3 3 3 4 7 22 40 73 0
7.06775 12.0 1.95554218315 2.48490664979 2 3 3 3 3 5 7 22 40 73 0
0.0197462 7.0 -3.92479421121 1.94591014906 9 10 11 11 11 19 25 34 63 68 0
0.0197462 5.0 -3.92479421121 1.60943791243 1 2 4 11 11 11 25 31 63 71 0
0.0197462 4.0 -3.92479421121 1.38629436112 9 10 10 11 11 19 25 34 63 68 0
0.0987291 5.0 -2.31537554317 1.60943791243 9 10 11 11 11 19 25 34 63 68 0
9.29219 7.0 2.2291742624 1.94591014906 9 10 10 11 11 19 25 34 63 68 0
465.734 12.0 6.1436146557 2.48490664979 2 8 11 11 11 16 25 32 63 68 0
0.572762 10.0 -0.557285006318 2.30258509299 9 9 10 11 11 19 25 34 63 68 0
0.0197462 6.0 -3.92479421121 1.79175946923 3 6 11 13 13 23 27 54 59 68 0
0.059238 4.0 -2.82619205112 1.38629436112 5 6 8 11 13 24 27 51 60 68 0
0.0197462 4.0 -3.92479421121 1.38629436112 9 9 10 11 11 19 25 34 63 68 0
0.0987291 4.0 -2.31537554317 1.38629436112 5 8 9 11 13 24 27 51 60 68 0
0.948609 12.0 -0.0527585779176 2.48490664979 2 5 8 13 14 14 30 54 59 67 0
0.276446 4.0 -1.28573977547 1.38629436112 5 6 8 11 13 24 26 51 60 68 0
1.4447 6.0 0.367901687553 1.79175946923 8 9 10 11 11 19 25 34 63 68 0
1.58404 5.0 0.459978545599 1.60943791243 3 7 11 13 13 23 27 54 59 68 0
6.15136 12.0 1.81667319558 2.48490664979 5 8 8 11 13 24 27 51 60 68 0
3.01426 6.0 1.10335436058 1.79175946923 1 5 9 13 13 14 29 54 59 67 0
10.3698 12.0 2.33889773565 2.48490664979 2 5 8 12 14 14 30 54 59 67 0
12.5761 12.0 2.53179818731 2.48490664979 3 6 11 13 13 23 27 54 59 68 0
84.6832 12.0 4.43891723488 2.48490664979 9 10 10 11 11 19 25 34 63 68 0
347.55 12.0 5.85090853955 2.48490664979 9 10 10 11 11 19 25 34 63 68 0
467.389 12.0 6.14716188738 2.48490664979 5 5 8 10 13 24 26 51 60 68 0
1.74358 11.0 0.555940470796 2.3978952728 2 4 5 8 14 14 37 54 57 67 0
0.13822 8.0 -1.97890866032 2.07944154168 1 1 1 1 6 17 36 53 57 64 0
2.34509 12.0 0.852323780693 2.48490664979 1 1 3 5 18 23 40 53 54 64 0
821.525 12.0 6.71116236915 2.48490664979 1 1 2 3 14 23 42 53 54 64 0
821.525 12.0 6.71116236915 2.48490664979 2 4 5 8 14 14 37 54 57 67 0
0.0394922 6.0 -3.23165209493 1.79175946923 3 5 15 18 26 28 29 42 54 63 0
9.36931 11.0 2.23743945426 2.3978952728 12 13 18 20 22 28 31 42 54 63 0
0.0197462 2.0 -3.92479421121 0.69314718056 3 5 14 17 26 28 29 42 54 63 0
0.0197462 4.0 -3.92479421121 1.38629436112 12 13 15 20 22 28 31 42 54 63 0
0.0197462 5.0 -3.92479421121 1.60943791243 2 3 5 18 22 27 34 52 54 63 0
0.0394922 4.0 -3.23165209493 1.38629436112 2 4 15 18 22 28 33 51 54 63 0
0.0394922 5.0 -3.23165209493 1.60943791243 3 5 6 6 10 26 28 37 53 60 0
0.296194 6.0 -1.21674063394 1.79175946923 3 4 15 17 22 28 34 51 54 63 0
0.118475 4.0 -2.13305331113 1.38629436112 12 13 18 20 22 28 31 42 54 63 0
0.236951 5.0 -1.43990191028 1.60943791243 12 13 16 20 22 28 31 42 54 63 0
0.394946 3.0 -0.929006232287 1.09861228867 12 13 18 20 24 28 29 42 54 63 0
1.16662 4.0 0.154110679027 1.38629436112 12 13 18 20 24 28 29 42 54 63 0
0.533239 4.0 -0.628785550067 1.38629436112 12 13 18 20 24 28 29 42 54 63 0
0.869417 5.0 -0.139932406903 1.60943791243 12 13 18 20 22 28 31 42 54 63 0
0.948609 6.0 -0.0527585779176 1.79175946923 3 3 6 6 10 25 28 37 53 60 0
1.2063 7.0 0.187557823589 1.94591014906 3 4 6 7 15 26 28 42 53 60 0
1.26585 3.0 0.23574383329 1.09861228867 3 5 14 17 26 28 29 42 54 63 0
1.26585 4.0 0.23574383329 1.38629436112 6 16 16 20 24 28 29 42 54 63 0
1.78351 5.0 0.578583332754 1.60943791243 12 13 18 20 22 28 31 42 54 63 0
2.12388 12.0 0.753244604609 2.48490664979 3 4 6 7 15 26 28 42 53 60 0
2.26455 6.0 0.8173760637 1.79175946923 13 13 18 20 22 28 29 42 54 63 0
2.32495 7.0 0.843698533432 1.94591014906 3 3 6 7 15 26 28 42 53 60 0
7.75402 6.0 2.04821141856 1.79175946923 13 13 18 20 24 28 29 42 54 63 0
14.7597 10.0 2.69190049376 2.30258509299 1 4 4 20 26 28 29 42 54 60 0
17.4994 9.0 2.86216659463 2.19722457734 3 3 6 6 10 25 28 37 53 60 0
277.919 12.0 5.62732970433 2.48490664979 9 15 16 20 22 28 31 42 54 63 0
834.743 10.0 6.72712389304 2.30258509299 2 3 3 3 4 4 7 8 10 29 1
0.0197462 5.0 -3.92479421121 1.60943791243 2 2 2 2 2 3 4 6 8 10 0
0.0394922 6.0 -3.23165209493 1.79175946923 2 2 2 2 2 3 3 6 8 10 0
0.059238 5.0 -2.82619205112 1.60943791243 1 1 1 1 1 4 6 7 9 11 0
11.9024 12.0 2.47674006045 2.48490664979 1 1 1 1 3 4 6 8 9 12 0
0.157966 7.0 -1.84537545899 1.94591014906 2 2 2 2 3 3 5 8 10 12 0
0.0394922 8.0 -3.23165209493 2.07944154168 2 2 2 2 3 3 5 8 10 12 0
2.48631 12.0 0.910799683625 2.48490664979 1 1 1 1 1 2 3 7 11 15 0
10.3698 12.0 2.33889773565 2.48490664979 1 1 1 1 1 2 5 7 10 12 0
4.79021 12.0 1.5665742518 2.48490664979 1 1 1 1 1 1 3 5 10 16 0
6.4001 12.0 1.85631361524 2.48490664979 1 1 1 1 1 1 3 5 9 18 0
1.36517 12.0 0.311278963007 2.48490664979 1 1 1 1 1 1 3 4 8 19 0
2.72927 12.0 1.00403417417 2.48490664979 1 1 1 1 1 1 2 6 8 19 0
0.177712 12.0 -1.72759101656 2.48490664979 1 1 1 1 3 3 4 5 12 16 0
3.96445 12.0 1.37736713172 2.48490664979 2 2 2 2 3 3 4 7 11 17 0
4.74734 12.0 1.55758446119 2.48490664979 2 2 2 2 3 3 4 7 11 17 0
10.8049 12.0 2.37999973494 2.48490664979 1 1 1 1 1 1 6 9 11 24 0
4.91916 12.0 1.59313778422 2.48490664979 2 2 2 2 2 2 6 9 11 23 0
874.133 12.0 6.77323253799 2.48490664979 2 2 2 2 2 2 6 9 11 23 0
5.13532 12.0 1.63614215887 2.48490664979 2 2 3 3 3 3 6 8 12 22 0
7.82614 12.0 2.05746941272 2.48490664979 1 1 3 3 3 3 6 8 12 22 0
28.4628 12.0 3.34859797152 2.48490664979 2 2 3 3 3 3 6 8 12 22 0
1.66377 11.0 0.509086111692 2.3978952728 1 1 1 1 1 1 5 8 17 21 0
0.157966 12.0 -1.84537545899 2.48490664979 1 1 1 1 1 1 3 14 16 20 0
653.526 11.0 6.48238231804 2.3978952728 1 6 8 8 8 8 9 10 11 17 0
763.911 9.0 6.63845129023 2.19722457734 1 1 1 1 1 5 10 11 14 19 0
815.718 6.0 6.704068707 1.79175946923 7 8 8 8 8 8 9 10 11 17 0
822.984 5.0 6.71293675942 1.60943791243 7 8 8 8 8 8 9 10 11 17 0
854.211 2.0 6.75017823587 0.69314718056 7 8 8 8 8 8 9 10 11 17 0
858.768 2.0 6.75549880402 0.69314718056 7 8 8 8 8 9 9 10 11 17 0
886.624 3.0 6.78742099165 1.09861228867 7 7 8 8 8 9 9 10 11 17 0
894.52 4.0 6.79628726156 1.38629436112 7 7 8 8 8 9 9 10 11 17 0
0.829836 11.0 -0.186527188076 2.3978952728 3 3 3 3 3 3 3 3 8 12 0
16.847 12.0 2.8241725994 2.48490664979 3 3 3 3 3 3 3 3 8 12 0
9.31787 12.0 2.23193406181 2.48490664979 3 3 3 3 3 3 3 3 8 12 0
1997.43 12.0 7.59961663322 2.48490664979 2 2 2 2 4 5 7 8 12 16 0
0.513479 12.0 -0.666546146263 2.48490664979 1 2 2 2 2 5 8 9 9 24 0
5.20048 12.0 1.64875092902 2.48490664979 3 3 3 3 5 7 7 8 12 21 0
5.20048 12.0 1.64875092902 2.48490664979 2 2 2 2 4 5 7 8 12 16 0
80.8342 12.0 4.3924001433 2.48490664979 3 3 3 3 3 7 7 8 12 22 0
158.563 12.0 5.06615199069 2.48490664979 3 3 3 3 5 7 7 8 12 22 0
0.355443 9.0 -1.03439038015 2.19722457734 1 2 2 2 2 5 8 9 9 24 0
11.4173 12.0 2.43512974895 2.48490664979 1 1 1 1 1 1 4 9 11 24 0
123.167 12.0 4.81354115808 2.48490664979 1 1 1 1 1 1 2 5 19 33 0
720.486 12.0 6.5799259843 2.48490664979 1 1 1 1 1 2 7 13 14 33 0
2.56717 12.0 0.942804124862 2.48490664979 2 2 3 3 4 8 12 12 22 37 0
0.059238 6.0 -2.82619205112 1.79175946923 2 2 3 3 4 8 12 12 22 37 0
358.192 12.0 5.88106915549 2.48490664979 1 1 3 3 3 8 12 12 23 34 0
1.2063 12.0 0.187557823589 2.48490664979 3 4 4 5 6 11 12 12 23 35 0
0.0197462 6.0 -3.92479421121 1.79175946923 3 4 4 5 6 11 11 12 23 35 0
4.21635 12.0 1.43896982487 2.48490664979 1 2 2 2 8 8 11 12 23 34 0
9.78513 12.0 2.2808638864 2.48490664979 2 2 2 2 4 8 11 19 22 37 0
50.7984 12.0 3.92786485803 2.48490664979 3 4 4 5 6 11 12 12 23 35 0
56.9364 12.0 4.0419348554 2.48490664979 2 2 2 2 4 8 11 19 22 37 0
213.708 12.0 5.36461059728 2.48490664979 1 2 2 5 8 10 11 12 23 35 0
812.83 12.0 6.70052198559 2.48490664979 1 4 4 4 8 11 12 12 22 35 0
0.0197462 9.0 -3.92479421121 2.19722457734 2 4 5 7 9 9 10 14 27 36 0
17.795 12.0 2.87891751896 2.48490664979 2 4 5 7 9 9 10 14 27 36 0
1443.89 12.0 7.27509613927 2.48490664979 2 5 6 9 9 9 10 14 27 36 0
0.0197462 6.0 -3.92479421121 1.79175946923 2 3 4 7 9 10 10 13 30 36 0
4.19529 11.0 1.43396246745 2.3978952728 2 3 4 7 9 10 10 13 30 36 0
199.054 11.0 5.2935761447 2.3978952728 2 3 7 9 9 9 10 15 27 36 0
684.367 12.0 6.52849432344 2.48490664979 1 4 5 9 9 9 10 15 28 36 0
774.826 12.0 6.65263848802 2.48490664979 2 5 6 9 9 9 10 14 27 36 0
1696.75 12.0 7.43646993558 2.48490664979 2 4 7 9 9 9 10 14 27 36 0
2.16404 12.0 0.771976845102 2.48490664979 2 2 2 2 3 3 7 21 23 38 0
11.5873 12.0 2.44990967076 2.48490664979 1 1 1 1 1 3 13 16 30 37 0
0.256698 5.0 -1.35985498233 1.60943791243 1 1 1 1 3 6 7 18 23 37 0
0.612292 12.0 -0.490545986074 2.48490664979 3 3 3 3 3 4 11 14 24 39 0
0.612292 12.0 -0.490545986074 2.48490664979 2 2 2 2 3 3 7 21 23 38 0
1.40493 11.0 0.33998747948 2.3978952728 3 3 3 3 3 4 11 14 24 39 0
4.36416 12.0 1.47342573091 2.48490664979 1 3 3 5 5 7 10 13 19 32 0
46.3822 12.0 3.83691576494 2.48490664979 3 3 3 3 3 4 11 14 24 39 0
0.0197462 6.0 -3.92479421121 1.79175946923 2 2 4 5 7 7 10 13 16 32 0
2.26455 7.0 0.8173760637 1.94591014906 2 2 2 2 6 7 7 12 17 30 0
28.4628 9.0 3.34859797152 2.19722457734 2 3 5 5 7 7 10 13 18 32 0
149.794 9.0 5.00926101688 2.19722457734 2 2 4 5 7 7 10 13 16 32 0
150.863 12.0 5.01637214021 2.48490664979 2 3 5 5 7 7 10 13 18 32 0
243.28 12.0 5.49421304337 2.48490664979 2 2 2 2 6 7 7 11 17 30 0
0.0197462 4.0 -3.92479421121 1.38629436112 1 2 2 2 2 2 3 3 14 22 0
4.30073 12.0 1.45878477573 2.48490664979 1 2 2 2 2 2 3 4 17 22 0
282.896 12.0 5.64507933894 2.48490664979 3 3 3 3 4 4 5 5 8 21 0
961.984 12.0 6.86899781851 2.48490664979 1 1 1 1 1 1 7 7 9 24 0
98.9214 11.0 4.5943255954 2.3978952728 1 1 1 2 4 4 5 5 10 18 0
98.9214 11.0 4.5943255954 2.3978952728 3 3 3 3 4 4 5 5 8 21 0
121.642 11.0 4.80108230463 2.3978952728 3 3 3 4 4 4 5 5 8 21 0
181.491 12.0 5.2012060657 2.48490664979 1 1 1 1 1 3 3 4 10 26 0
5.90495 12.0 1.77579098221 2.48490664979 1 1 1 1 1 1 3 6 13 25 0
7.73002 12.0 2.04511144992 2.48490664979 2 2 2 2 2 3 4 4 11 25 0
22.5606 12.0 3.11620502202 2.48490664979 2 2 2 2 2 3 4 4 11 25 0
5.48454 12.0 1.70193322512 2.48490664979 2 2 2 2 4 9 11 15 19 20 0
32.3015 12.0 3.47511366878 2.48490664979 2 2 2 3 6 6 9 14 19 20 0
131.085 12.0 4.87584596775 2.48490664979 2 2 2 2 6 6 9 14 19 20 0
115.313 12.0 4.74765017027 2.48490664979 2 2 2 2 4 6 6 12 20 20 0
206.251 12.0 5.32909387369 2.48490664979 2 2 2 3 4 8 9 15 19 20 0
206.251 12.0 5.32909387369 2.48490664979 2 2 2 2 4 6 6 12 20 20 0
6.55965 12.0 1.88093724787 2.48490664979 3 3 3 3 3 7 13 16 17 20 0
5.70501 12.0 1.74134473616 2.48490664979 2 2 2 2 5 9 11 16 16 20 0
58.1837 12.0 4.06360524678 2.48490664979 3 3 3 3 3 6 13 16 17 20 0
252.52 12.0 5.5314904535 2.48490664979 3 3 3 3 3 7 13 16 17 20 0
2.99385 12.0 1.09656018454 2.48490664979 1 3 3 4 6 7 10 14 16 20 0
3.94354 12.0 1.37207879708 2.48490664979 1 1 1 1 2 5 7 10 16 19 0
11.4739 12.0 2.44007489079 2.48490664979 1 1 1 4 5 7 10 12 16 20 0
77.157 12.0 4.34584230703 2.48490664979 2 3 3 4 6 7 10 14 16 20 0
70.2873 12.0 4.25259112816 2.48490664979 2 2 2 2 5 9 11 16 16 20 0
212.573 11.0 5.35928545878 2.3978952728 2 3 3 4 6 7 10 14 16 20 0
877.239 10.0 6.7767794752 2.30258509299 7 8 8 8 8 9 9 10 11 17 1
0.0197462 1.0 -3.92479421121 0.0 3 5 5 5 7 8 16 24 41 80 0
0.0197462 2.0 -3.92479421121 0.69314718056 3 4 5 5 6 8 15 24 41 79 0
0.0197462 2.0 -3.92479421121 0.69314718056 2 5 5 5 7 8 16 24 41 81 0
0.0394922 2.0 -3.23165209493 0.69314718056 3 5 5 5 7 8 16 24 41 79 0
0.059238 2.0 -2.82619205112 0.69314718056 2 2 3 3 9 14 19 30 48 87 0
0.059238 3.0 -2.82619205112 1.09861228867 2 2 2 3 8 14 18 28 47 86 0
0.0789836 2.0 -2.538515043 0.69314718056 2 4 5 5 7 8 16 24 41 81 0
0.0789836 3.0 -2.538515043 1.09861228867 3 3 5 6 10 13 24 38 59 91 0
0.988221 12.0 -0.0118489220373 2.48490664979 1 1 2 3 8 16 19 30 51 87 0
0.0197462 2.0 -3.92479421121 0.69314718056 3 4 5 6 10 13 24 38 59 91 0
0.0197462 1.0 -3.92479421121 0.0 1 2 2 5 8 16 25 41 71 95 0
0.0197462 3.0 -3.92479421121 1.09861228867 2 2 3 6 11 16 28 41 68 93 0
0.0394922 2.0 -3.23165209493 0.69314718056 3 5 5 6 9 13 24 38 59 91 0
0.0394922 3.0 -3.23165209493 1.09861228867 1 2 5 8 10 16 27 39 62 93 0
0.059238 2.0 -2.82619205112 0.69314718056 2 4 6 8 9 14 25 38 59 92 0
0.059238 3.0 -2.82619205112 1.09861228867 2 3 3 6 10 15 28 41 64 93 0
0.0789836 2.0 -2.538515043 0.69314718056 2 3 6 8 9 14 25 38 59 92 0
0.0987291 3.0 -2.31537554317 1.09861228867 1 2 3 3 10 18 29 42 71 95 0
363.312 12.0 5.89526196923 2.48490664979 1 1 3 6 9 17 30 44 71 97 0
0.0394922 7.0 -3.23165209493 1.94591014906 2 2 4 7 11 21 28 54 79 105 0
0.0197462 1.0 -3.92479421121 0.0 2 3 5 6 10 17 30 48 71 99 0
0.0197462 1.0 -3.92479421121 0.0 1 2 6 6 13 20 29 54 81 105 0
0.0197462 2.0 -3.92479421121 0.69314718056 2 2 4 7 10 14 33 51 74 101 0
0.0197462 3.0 -3.92479421121 1.09861228867 2 4 5 6 9 16 30 49 73 100 0
0.059238 2.0 -2.82619205112 0.69314718056 3 3 5 6 10 17 30 48 72 100 0
0.0394922 2.0 -3.23165209493 0.69314718056 2 2 4 9 14 22 28 56 82 107 0
0.059238 2.0 -2.82619205112 0.69314718056 1 3 5 6 14 21 28 54 81 105 0
0.059238 3.0 -2.82619205112 1.09861228867 2 3 5 6 11 15 32 51 74 101 0
0.0789836 2.0 -2.538515043 0.69314718056 2 3 4 5 12 22 29 55 81 105 0
0.0987291 2.0 -2.31537554317 0.69314718056 2 2 3 6 11 21 30 52 79 104 0
0.0197462 1.0 -3.92479421121 0.0 5 6 6 9 14 17 34 63 87 114 0
0.0197462 1.0 -3.92479421121 0.0 6 6 8 8 15 17 33 63 87 115 0
0.0197462 8.0 -3.92479421121 2.07944154168 2 3 6 9 12 18 32 63 88 115 0
0.0394922 2.0 -3.23165209493 0.69314718056 5 6 7 9 14 17 34 63 87 114 0
0.0394922 2.0 -3.23165209493 0.69314718056 2 2 4 10 12 18 32 63 89 115 0
0.059238 2.0 -2.82619205112 0.69314718056 5 6 6 9 13 17 34 63 87 114 0
0.059238 2.0 -2.82619205112 0.69314718056 1 1 3 5 13 22 44 59 88 121 0
0.059238 3.0 -2.82619205112 1.09861228867 2 7 8 8 14 18 33 63 87 115 0
0.059238 3.0 -2.82619205112 1.09861228867 3 3 3 4 11 20 37 57 91 116 0
0.0789836 2.0 -2.538515043 0.69314718056 5 6 7 9 15 17 34 63 87 115 0
0.0987291 3.0 -2.31537554317 1.09861228867 2 3 3 3 9 21 36 57 91 116 0
0.0987291 2.0 -2.31537554317 0.69314718056 2 3 3 5 12 21 37 58 91 115 0
0.217204 9.0 -1.52691827489 2.19722457734 4 6 8 11 19 30 36 63 92 124 0
0.0197462 1.0 -3.92479421121 0.0 2 2 6 8 10 21 43 61 89 121 0
