11.1572 5 0.118475 1 0
11.565 4 0.13822 1 0
10.5185 4 0.157966 1 0
11.1204 5 0.157966 1 0
10.0654 4 0.177712 1 0
10.1487 7 4.30073 1 0
13.2183 8 0 1 0
0 8 0 3323 0
19.1682 3 0 6 0
13.1182 6 0 10 0
12.82 2 0.0197462 1 0
12.7298 2 0.0197462 1 0
17.9497 3 0.0197462 1 0
18.8634 4 0.0197462 1 0
16.2026 5 0.0789836 13 0
15.795 3 0.0394922 1 0
18.5881 4 0.0394922 3 0
13.6304 3 0.059238 2 0
17.5465 4 0.059238 1 0
10.0432 5 0.0789836 2 0
12.2129 3 0.0789836 1 0
16.2363 4 0.0789836 1 0
11.5358 3 0.0987291 1 0
14.4433 4 0.0987291 2 0
10.0288 3 0.13822 1 0
10.9734 4 0.157966 1 0
10.678 4 0.197458 1 0
12.9249 8 0 1 0
0 8 0 1549 0
16.8391 4 0.059238 2 0
18.4191 3 0 5 0
17.4517 4 0.0394922 6 0
16.0096 5 0.059238 17 0
10.0068 2 0.0394922 1 0
15.194 3 0.0394922 1 0
11.9449 6 0.0394922 1 0
13.4808 3 0.059238 3 0
12.3314 8 0.0789836 13 0
15.2959 4 0.0789836 4 0
10.4941 3 0.118475 1 0
13.3012 4 0.118475 1 0
10.0458 4 0.13822 1 0
10 4 0.157966 1 0
11.5256 4 0.157966 2 0
10.7344 4 0.177712 1 0
12.4767 12 220.649 2 0
10.5855 12 1675.82 1 0
12.3595 8 0 1 0
12.9378 8 0 1 0
13.0699 8 0 1 0
12.8703 8 0 1 0
0 8 0 8299 0
15.521 1 0 1 0
18.0671 2 0 3 0
17.3298 2 0 1 0
19.1483 3 0 10 0
17.1091 4 0 8 0
12.5532 2 0.0197462 2 0
17.1544 3 0.0197462 1 0
15.1453 3 0.0394922 1 0
16.9417 4 0.0394922 1 0
10.0681 6 0.0394922 1 0
13.0448 3 0.059238 1 0
12.7939 3 0.059238 1 0
16.7104 4 0.059238 1 0
16.5722 4 0.059238 1 0
12.0685 3 0.0789836 1 0
12.1114 3 0.0789836 2 0
14.6668 4 0.0789836 1 0
10.6361 3 0.0987291 1 0
10.3371 3 0.0987291 1 0
13.1097 4 0.0987291 1 0
10.0188 6 0.0987291 1 0
14.2028 5 0.118475 3 0
11.1799 4 0.13822 1 0
10.8884 4 0.157966 1 0
10.7818 4 0.177712 1 0
11.7755 5 0.177712 2 0
10.0092 5 0.217204 1 0
0 8 628.517 459 0
11.6661 2 680.735 1 0
13.2128 8 0 1 0
0 8 0 460 0
15.9931 4 0.059238 14 0
17.9372 4 0.0394922 7 0
16.4356 7 0.13822 945 0
14.8792 3 0.0394922 1 0
11.4728 3 0.0987291 1 0
10.5075 3 0.118475 1 0
10.019 4 0.197458 1 0
10.9396 9 41.8676 10 0
12.0861 10 908.912 7 0
14.7449 7 0.63206 25 0
13.1182 8 0 1 0
0 8 0 485 0
15.3948 1 0 1 0
16.8532 2 0 7 0
12.5123 2 0.0197462 1 0
15.5725 3 0.0197462 2 0
15.1213 3 0.0394922 1 0
15.8132 4 0.0394922 1 0
16.0174 4 0.059238 6 0
14.9582 4 0.0789836 8 0
12.3996 3 0.0789836 4 0
12.1649 8 6.5368 62 0
14.4035 12 1459.34 18 0
13.2696 12 1608.85 8 0
10.9402 8 0 1 0
13.5567 8 0 1 0
0 8 0 21076 0
17.7279 2 0 2 0
17.7522 2 0 1 0
11.8127 2 0 1 0
17.2105 3 0 1 0
19.1947 3 0 6 0
17.7607 5 0.0197462 4 0
13.6367 2 0.0197462 1 0
12.9486 6 0.0197462 1 0
10.6735 2 0.0394922 1 0
16.3203 3 0.0394922 3 0
15.6175 3 0.0394922 1 0
17.824 4 0.0394922 2 0
16.9055 4 0.0394922 2 0
17.4272 4 0.0394922 1 0
12.8197 6 0.0394922 1 0
13.3721 6 0.0394922 1 0
15.1004 6 0.059238 3 0
13.2312 6 0.0394922 1 0
14.4535 3 0.059238 1 0
14.4884 3 0.059238 1 0
16.3994 5 0.059238 2 0
17.7521 5 0.059238 4 0
14.0854 6 0.059238 1 0
15.1993 4 0.0789836 3 0
15.1588 4 0.0789836 1 0
15.0838 4 0.0789836 1 0
14.8801 4 0.0789836 2 0
14.8222 4 0.0789836 1 0
17.0969 5 0.0789836 1 0
14.7937 6 0.0789836 1 0
12.0702 3 0.0987291 2 0
13.7434 4 0.0987291 1 0
13.2979 4 0.0987291 1 0
16.354 6 0.0987291 4 0
11.1078 3 0.118475 1 0
11.1242 3 0.118475 2 0
11.0847 3 0.118475 1 0
10.8869 3 0.118475 1 0
10.8021 3 0.118475 1 0
12.3171 4 0.118475 1 0
12.0485 4 0.118475 1 0
15.7898 5 0.13822 2 0
14.9283 5 0.13822 1 0
13.9064 5 0.177712 3 0
14.7004 6 0.13822 1 0
10.837 4 0.157966 1 0
13.7861 6 0.157966 6 0
10.5429 4 0.177712 1 0
10.3495 5 0.315943 2 0
10.098 5 0.217204 1 0
11.9315 5 0.217204 1 0
12.4572 5 0.236951 5 0
12.4607 5 0.236951 1 0
12.4172 5 0.236951 1 0
10.7957 5 0.296194 1 0
10.0239 5 0.355443 1 0
15.0707 12 137.292 269 0
0 5 110.88 217 0
10.142 6 111.673 2 0
11.7197 6 112.072 2 0
14.3107 12 276.935 145 0
11.1444 11 187.722 8 0
10.1147 6 272.063 1 0
13.5656 12 385.217 71 0
0 12 384.534 2 0
10.8488 8 0 1 0
13.9096 8 0 1 0
0 8 0 5441 0
10.0351 1 0 1 0
16.0776 3 0 4 0
16.8663 5 0.0789836 14 0
10.1443 2 0.0197462 1 0
15.2745 3 0.0197462 2 0
15.2094 4 0.0197462 1 0
13.7937 3 0.0789836 8 0
16.3891 3 0.0394922 1 0
16.7962 4 0.0394922 2 0
15.5986 3 0.059238 1 0
13.7438 3 0.0789836 2 0
16.4728 4 0.0789836 3 0
12.3421 3 0.0987291 3 0
15.9626 4 0.0987291 1 0
12.4601 3 0.118475 1 0
15.925 4 0.118475 6 0
18.6191 5 0.13822 37 0
13.9999 4 0.157966 1 0
10.8669 3 0.197458 2 0
10.6129 3 0.177712 1 0
10.7935 3 0.197458 1 0
12.4327 4 0.217204 1 0
10.0107 3 0.256698 1 0
11.9468 4 0.256698 1 0
10.0016 4 0.296194 1 0
10.6948 4 0.315943 2 0
10.6379 4 0.315943 1 0
10.1532 4 0.375194 1 0
11.5798 11 234.378 4 0
23.0352 12 945.074 1336 0
0 8 396.308 394 0
13.3574 10 1179.61 9 0
14.1084 12 1597.48 37 0
11.3811 8 0 1 0
0 8 0 2447 0
11.8043 1 0 2 0
12.8307 1 0 1 0
15.936 4 0 6 0
14.2224 3 0 2 0
14.6847 5 0.0197462 16 0
10.6522 3 0.0394922 2 0
10.0735 6 0.0197462 1 0
10.0287 2 0.0394922 1 0
10.1356 2 0.0394922 1 0
12.2429 3 0.0394922 1 0
15.9023 4 0.059238 3 0
13.9875 4 0.0394922 1 0
10.1442 6 0.0394922 1 0
10.0178 3 0.059238 1 0
12.4804 3 0.059238 3 0
12.4032 3 0.059238 1 0
14.0326 5 0.0789836 2 0
10.0799 3 0.0789836 1 0
11.3068 3 0.0789836 3 0
13.2145 4 0.0987291 1 0
13.5935 5 0.118475 10 0
10.0293 4 0.157966 1 0
10.6945 4 0.157966 1 0
10.3848 12 37.0742 1 0
10.6152 12 115.313 1 0
10.5361 12 157.16 1 0
12.6932 5 0.118475 7 0
0 1 0 3262 0
10.2589 2 0 1 0
10.7362 2 0 1 0
10.7993 3 0 1 0
19.6756 12 5.68288 618 0
17.7048 7 0.0394922 19 0
14.2844 8 0 7 0
10.158 2 0.0197462 1 0
10.1539 3 0.0197462 1 0
12.569 3 0.0394922 1 0
11.9768 4 0.0394922 1 0
15.1834 6 0.0789836 12 0
11.2488 3 0.059238 1 0
10.1657 4 0.059238 1 0
12.9866 4 0.059238 1 0
10.7068 3 0.0789836 1 0
13.4825 4 0.0789836 3 0
11.3858 4 0.13822 2 0
12.3423 4 0.0987291 1 0
12.1641 4 0.0987291 1 0
10.1964 3 0.118475 1 0
11.2067 4 0.118475 1 0
0 5 12.8152 7 0
10.6168 4 16.9186 2 0
10.7543 4 20.8748 6 0
10.1538 5 24.2124 3 0
12.7392 5 28.899 113 0
0 5 28.2469 524 0
10.1877 4 32 3 0
11.8805 6 36.6646 37 0
12.0224 3 33.7846 4 0
12.6404 5 34.1649 117 0
15.4781 5 32.8507 139 0
10.0935 4 32.7279 1 0
11.0617 5 32.8507 1 0
10.0109 4 39.4034 1 0
10.194 5 42.0986 1 0
10.1898 3 48.2784 1 0
10.279 6 49.1644 2 0
13.9885 5 70.7938 192 0
10.3133 3 53.2504 1 0
11.7022 4 95.6231 20 0
0 5 68.5423 57 0
10.8753 5 84.2301 9 0
10.0355 6 123.827 1 0
13.276 4 132.492 110 0
10.0142 4 138.765 1 0
10.1722 5 211.819 1 0
13.2113 7 310.793 32 0
11.2502 8 281.394 5 0
0 8 281.394 8 0
12.3683 11 1890.59 3 0
10.8483 8 0 19055 0
14.0478 8 0 1 0
16.8506 1 0 1 0
16.0005 1 0 3 0
18.8645 2 0 16 0
15.7624 2 0 1 0
17.1732 3 0 1 0
20.3208 4 0 6 0
17.1688 4 0.0789836 2 0
11.4064 2 0.0394922 1 0
10.7894 2 0.0394922 1 0
15.8653 3 0.0394922 1 0
16.3683 3 0.0394922 1 0
17.1576 4 0.0394922 2 0
18.0053 4 0.059238 2 0
17.1509 4 0.0394922 2 0
18.1641 5 0.0789836 11 0
10.2195 2 0.059238 1 0
15.1423 3 0.059238 13 0
17.7146 5 0.059238 1 0
12.9103 5 0.276446 6 0
14.3593 3 0.0789836 2 0
12.9893 3 0.0987291 2 0
17.2743 4 0.0789836 2 0
16.4152 5 0.0789836 1 0
18.1799 5 0.0987291 5 0
11.6307 3 0.13822 1 0
13.8241 4 0.13822 1 0
16.5606 5 0.13822 1 0
10.9728 3 0.157966 2 0
10.913 3 0.157966 1 0
12.7801 4 0.157966 3 0
14.9099 5 0.157966 1 0
15.8706 5 0.177712 2 0
10.6517 3 0.197458 1 0
11.0393 4 0.197458 1 0
10.9377 4 0.197458 1 0
10.8679 4 0.217204 1 0
14.0313 5 0.217204 2 0
13.2498 5 0.256698 3 0
10.4304 4 0.276446 1 0
12.5079 5 0.296194 1 0
11.6199 5 0.335692 4 0
14.2722 12 1761.13 13 0
10.2826 12 1649.29 2 0
0 12 1773.67 2 0
11.8676 5 0.118475 3349 0
11.5227 8 0 1 0
10.0748 1 0 1 0
12.0497 1 0 2 0
13.3921 2 0 1 0
12.2582 3 0 1 0
14.8743 6 0.13822 21 0
12.2329 4 0.0197462 2 0
11.3736 3 0.0197462 1 0
14.0887 5 0.059238 4 0
10.5333 3 0.0789836 2 0
11.8089 3 0.0394922 1 0
14.0462 4 0.059238 3 0
11.4991 3 0.059238 1 0
13.3686 4 0.0789836 1 0
12.7378 6 0.0789836 2 0
11.062 4 0.0987291 1 0
10.1259 4 0.13822 1 0
11.9504 5 0.13822 3 0
11.492 8 0 1 0
12.059 8 0 1 0
0 8 0 7159 0
10.6517 1 0 1 0
16.4398 3 0 7 0
13.6865 2 0 1 0
14.4626 3 0.0197462 1 0
13.1965 3 0.0197462 1 0
13.7268 4 0.0197462 4 0
13.6689 3 0.0394922 1 0
13.4141 3 0.0394922 1 0
14.1544 4 0.059238 4 0
13.9159 4 0.059238 2 0
10.1993 3 0.059238 1 0
12.3252 3 0.059238 1 0
12.6021 3 0.059238 1 0
14.1516 4 0.059238 1 0
14.0052 4 0.059238 1 0
12.0664 4 0.0987291 5 0
13.4547 4 0.0789836 2 0
10.0177 3 0.0987291 1 0
10.1571 3 0.0987291 1 0
11.9586 4 0.0987291 1 0
11.7722 5 0.0987291 1 0
12.0699 5 0.118475 2 0
11.6894 5 0.13822 1 0
11.6376 5 0.157966 2 0
11.5588 12 75.3804 8 0
13.6376 8 0 1 0
13.5058 3 0.0789836 17488 0
15.2123 1 0 1 0
16.3878 2 0 1 0
23.2805 5 0 5957 0
18.0356 11 2.34509 221 0
10.4456 2 0.0394922 1 0
15.8351 3 0.0394922 1 0
17.0321 4 0.0394922 2 0
17.6593 4 0.059238 1 0
17.208 4 0.0789836 1 0
14.7774 4 0.118475 3 0
14.1923 4 0.13822 2 0
13.9238 4 0.13822 1 0
10.8712 3 0.157966 1 0
13.7435 5 0.177712 1 0
10.4535 4 0.256698 1 0
12.2013 6 2.12388 8 0
10.1 5 0.315943 2 0
11.3978 3 2.02359 4 0
10.6623 4 1.98352 5 0
10.1566 4 1.86345 3 0
10.0009 5 1.86345 1 0
10.8868 7 1.92346 1 0
11.0127 3 2.00355 1 0
10.0309 6 2.00355 1 0
10.9536 3 2.04364 1 0
11.389 4 2.04364 1 0
15.3714 10 2.34509 59 0
11.1021 3 2.10381 1 0
11.887 4 2.12388 3 0
10.255 3 2.14396 1 0
11.1302 4 2.14396 1 0
10.1665 2 2.18413 1 0
10.0722 3 2.24444 1 0
10.1211 3 2.24444 1 0
10.1715 3 2.48631 2 0
10.5358 3 2.36524 4 0
10.4447 8 2.5874 11 0
11.7188 7 2.8512 3 0
10.3229 3 5.52849 7 0
10.0488 5 4.64044 1 0
10.0958 5 4.66179 1 0
10.4153 3 4.87612 5 0
10.4913 3 5.00544 5 0
10.2694 3 5.07031 1 0
10.002 9 6.7202 1 0
10.3435 3 10.4507 8 0
10.7508 11 910.525 2 0
10.7937 4 1405.99 3 0
0 4 1405.99 2 0
10.422 5 1405.99 1 0
11.1592 8 0 1 0
18.9814 4 0.059238 103 0
0 8 0 3948 0
19.4935 3 0 5 0
14.6005 3 0.059238 12 0
18.6197 4 0.0394922 3 0
10.1775 5 0.0789836 2 0
16.9575 5 0.059238 26 0
16.1265 3 0.0394922 1 0
14.249 3 0.059238 2 0
17.3542 5 0.0789836 17 0
12.6467 6 0.0987291 16 0
17.8444 4 0.0987291 2 0
13.194 5 4.57647 176 0
16.2245 4 0.118475 4 0
15.065 4 0.157966 3 0
11.0096 3 0.177712 5 0
13.3742 4 0.217204 7 0
11.328 4 4.85462 26 0
12.7794 7 2.50651 112 0
10.2193 4 1.78351 2 0
10.2513 3 1.96349 3 0
11.7264 7 7.85024 70 0
10.6533 8 0 1 0
12.937 8 0 1 0
0 8 0 822 0
12.37 1 0 1 0
15.2302 1 0 2 0
27.4176 5 0.0394922 3133 0
12.4394 3 0.0987291 4 0
10.1142 5 0.0987291 3 0
10.1237 4 0.13822 2 0
10.2169 3 4.81166 8 0
10.0084 7 8.86008 1 0
10.4019 5 25.9629 1 0
17.6867 12 606.614 29 0
11.5654 11 825.908 3 0
12.2873 12 1589 2 0
13.0444 12 1962.32 1 0
10.4303 8 0 1 0
14.587 8 0 1 0
0 8 0 84 0
10.3643 1 0 1 0
27.6453 5 0.0394922 3057 0
0 1 0 301 0
10.2121 3 0.0394922 1 0
12.0297 12 1708.83 2 0
28.1711 6 0.0394922 718 0
14.544 4 0.118475 2441 0
14.3345 3 0.059238 2 0
13.6161 3 0.0789836 5 0
18.5071 4 0.0789836 2 0
10.0642 6 0.177712 1 0
10.1181 3 0.197458 1 0
11.9746 4 0.197458 1 0
11.1836 11 0.197458 6 0
11.6997 4 5.09196 99 0
11.4546 3 12.3394 77 0
10.3866 5 25.565 3 0
10.3257 8 0 1 0
12.52 8 0 1 0
0 8 0 18003 0
10.8033 1 0 1 0
28.2348 6 0.0394922 17830 0
17.0702 4 0.0197462 2 0
10.0674 2 0.0394922 1 0
18.875 4 0.059238 4 0
15.6902 3 0.0394922 1 0
10.2746 4 0.059238 1 0
10.0318 5 0.059238 1 0
13.0451 3 0.0789836 3 0
10.0025 4 0.0789836 1 0
15.8578 4 0.0987291 3 0
13.2546 4 0.13822 7 0
10.1549 3 0.157966 1 0
10.0013 2 5.04867 1 0
11.2065 2 28.0858 2 0
0 11 90.9594 1 0
10.5608 12 1224.37 2 0
10.6779 1 0 1 0
12.3321 3 0.0394922 4 0
0 1 0 41036 0
12.667 2 0 1 0
13.3951 3 0 1 0
32.7023 11 160.548 23531 0
10.0892 7 0 1 0
10.6255 4 0.0394922 4 0
10.3679 3 0.059238 1 0
11.5533 3 0.059238 4 0
13.3705 4 0.0987291 10 0
10.0197 5 0.0987291 1 0
10.1767 3 0.118475 2 0
11.3161 12 2.5874 1 0
10.0135 5 4.32186 1 0
10.9759 4 4.42771 2 0
10.5339 2 28.0323 1 0
10.2353 2 29.23 1 0
10.7265 2 42.0215 14 0
12.6326 3 37.6966 9 0
10.7148 2 46.4668 4 0
11.0475 2 61.7513 1 0
11.255 2 68.2965 1 0
14.3424 3 75.6511 2 0
11.053 3 95.4526 1 0
10.1682 5 943.4 1 0
13.7994 8 0 1 0
0 8 0 2275 0
19.0582 5 0.0394922 39 0
17.5403 3 0.0197462 3 0
13.4042 2 0.0197462 1 0
20.2828 4 0.0394922 3 0
12.5195 5 0.177712 28 0
11.9692 3 0.118475 2 0
16.1257 3 0.0394922 1 0
17.2673 5 0.059238 3 0
15.1331 3 0.059238 5 0
18.6649 4 0.0789836 1 0
17.0479 4 0.0987291 2 0
14.0231 4 0.13822 1 0
12.0687 4 0.177712 3 0
12.699 4 0.157966 1 0
13.8989 5 0.157966 121 0
11.2843 4 0.197458 2 0
11.1861 4 0.217204 1 0
10.1896 4 0.256698 1 0
10.0577 5 1.92346 2 0
12.8866 12 2.34509 5 0
0 12 2.34509 1 0
10.9542 3 4.64044 38 0
10.4288 3 4.79021 5 0
10.4249 12 91.6116 2 0
11.5567 12 1873.9 2 0
10.3616 8 0 1 0
10.7806 8 0 1 0
0 8 0 2457 0
13.5415 1 0 1 0
17.5412 4 0.0197462 9 0
16.7125 3 0 1 0
16.0559 5 0.0197462 14 0
10.9414 7 0.059238 2 0
10.0317 2 0.0197462 1 0
10.3106 3 0.0394922 1 0
12.2877 3 0.059238 1 0
10.1293 4 0.059238 1 0
14.2961 6 0.059238 2 0
11.089 3 0.0789836 1 0
11.0849 3 0.0789836 1 0
12.3572 4 0.0789836 1 0
12.4075 5 0.0789836 3 0
10.9578 4 0.0987291 1 0
10.429 4 0.118475 1 0
10.1789 4 0.13822 1 0
11.8332 6 4.47014 69 0
10.1234 3 3.98538 1 0
11.7018 12 6.97459 7 0
11.8845 5 16.4216 108 0
10.1365 12 16.6688 1 0
10.8084 12 247.637 4 0
10.1102 8 257.499 1 0
10.695 8 0 1 0
14.6215 8 0 1 0
10.4584 3 0.177712 10345 0
16.2479 1 0 1 0
19.2525 3 0 7 0
14.1584 5 0 1 0
17.848 5 0 3 0
13.9248 2 0.0197462 1 0
14.1647 2 0.0197462 1 0
17.3986 3 0.0197462 2 0
17.5518 3 0.0197462 1 0
16.9605 3 0.0197462 1 0
19.6511 4 0.0197462 4 0
17.2285 4 0.0197462 1 0
20.5292 5 0.0394922 9 0
13.9752 3 0.0789836 4 0
16.648 3 0.0394922 3 0
18.0174 5 0.0394922 1 0
11.6081 6 0.0394922 1 0
20.2747 5 0.0789836 31 0
18.0326 4 0.0789836 1 0
19.2601 5 0.0789836 1 0
16.2712 4 0.0987291 1 0
11.9544 3 0.118475 3 0
14.7581 4 0.118475 1 0
10.0193 6 0.118475 1 0
11.1516 3 0.13822 1 0
11.0412 3 0.13822 1 0
13.4308 4 0.13822 1 0
13.2835 6 0.13822 3 0
10.9375 3 0.157966 1 0
10.7947 3 0.157966 1 0
12.6871 4 0.157966 1 0
11.6583 4 0.177712 1 0
11.4164 4 0.177712 3 0
10.0239 6 0.177712 1 0
11.2154 4 0.197458 1 0
10.0377 6 0.197458 1 0
12.959 5 0.217204 6 0
10.4713 5 0.315943 2 0
10.0329 5 0.335692 1 0
12.5196 6 4.49138 59 0
11.1207 3 4.70454 6 0
12.2912 4 4.76877 122 0
11.3211 3 4.87612 8 0
10.1879 3 4.87612 4 0
12.0241 5 4.66179 2 0
10.1499 2 4.68316 1 0
11.6725 5 4.87612 2 0
11.3034 3 4.81166 1 0
10.2038 3 4.91916 2 0
10.2495 4 4.91916 1 0
10.07 3 5.17874 2 0
10.0456 5 5.17874 1 0
10.8367 3 5.57252 1 0
10.5544 7 7.63429 2 0
10.258 12 31.8203 1 0
11.7312 12 54.3216 7 0
10.3003 12 114.494 1 0
12.5097 12 292.597 24 0
10.2045 4 1401.02 1 0
10.6252 5 1408.49 2 0
18.2135 12 1652.22 22 0
13.9822 8 0 1 0
11.2822 4 0.157966 13624 0
22.6004 3 0 7 0
22.1972 3 0 1 0
26.3436 4 0 6 0
28.7315 5 0 9 0
42.603 7 0 8548 0
13.0008 3 0.0789836 2 0
14.9441 4 0.0987291 3 0
11.576 3 0.118475 1 0
10.275 3 0.13822 1 0
14.6716 5 0.157966 20 0
12.3947 8 0.157966 1 0
10.7505 4 0.177712 1 0
10.285 4 0.197458 1 0
12.1799 5 1.68372 27 0
10.0056 8 1.70367 2 0
12.4856 9 0.928807 1 0
13.9022 5 4.64044 108 0
10.634 5 1.56412 2 0
10.9375 4 4.40651 5 0
10.1006 4 2.10381 1 0
10.038 5 2.60765 3 0
10.6079 5 3.30108 5 0
10.7874 4 2.76988 8 0
10.1747 5 3.23946 5 0
10.0699 5 4.70454 4 0
10.8243 3 5.37495 2 0
10.1491 3 5.83814 3 0
10.1256 3 5.97193 1 0
10.1085 3 6.28675 1 0
11.3066 12 7.34936 16 0
10.2464 4 12.1636 3 0
10.0165 3 8.01957 1 0
10.0194 4 10.7774 2 0
10.2096 3 11.8736 2 0
10.0405 3 16.0728 2 0
10.1325 3 16.3514 1 0
10.0782 2 17.426 1 0
10.1449 12 44.394 1 0
10.0215 6 115.931 1 0
10.1933 11 117.177 1 0
10.5632 5 933.415 1 0
10.1478 5 1405.99 2 0
12.3775 8 0 7120 0
12.3875 8 0 1 0
23.5071 5 0.0197462 25 0
10.3908 4 0 1 0
32.3463 7 0 3924 0
16.9112 3 0.0197462 2 0
14.7728 6 0.0197462 1 0
10.0129 2 0.0394922 1 0
10.1435 3 0.0394922 1 0
17.5117 4 0.0394922 1 0
18.5038 5 0.0789836 8 0
10.0821 5 0.0987291 1 0
11.0456 3 0.118475 1 0
11.3913 4 0.13822 1 0
18.775 12 2.16404 227 0
10.0003 10 2.44592 1 0
10.6082 3 4.72593 10 0
11.4109 6 4.5339 7 0
10.0399 3 8.33735 1 0
10.2655 3 10.9426 3 0
10.1448 3 10.8049 1 0
10.142 3 12.3984 1 0
11.1219 5 17.1348 10 0
10.7477 4 20.3765 9 0
10.2056 4 20.0088 1 0
10.2795 3 22.4272 4 0
11.1035 5 26.6718 21 0
11.6501 12 24.4971 16 0
11.2717 5 25.9129 5 0
10.5457 7 26.929 6 0
10.1214 4 27.5548 1 0
11.6477 3 29.23 6 0
11.0891 3 32.8507 18 0
12.6234 5 43.2716 179 0
10.2334 5 31.4045 3 0
10.2388 4 32.0601 3 0
10.2444 5 34.549 4 0
10.4017 5 37.6966 1 0
10.6989 3 43.7493 3 0
10.4847 3 44.8015 3 0
11.6752 6 81.9998 35 0
10.4098 4 63.5565 1 0
10.089 5 80.8342 1 0
0 5 80.8342 6 0
11.8034 7 84.6832 42 0
13.2905 6 195.55 108 0
10.9601 4 169.944 1 0
10.3886 4 179.567 1 0
0 6 189.397 13 0
12.0438 12 297.307 1 0
11.4236 9 428.48 3 0
11.0221 10 1319.04 1 0
18.2238 7 0 301 0
10.76 3 0.0394922 1 0
11.7195 4 0.059238 1 0
15.0815 7 16.2814 1365 0
0 3 16.1769 23 0
11.6773 12 867.955 4 0
0 12 867.955 1 0
10.519 12 869.495 1 0
14.299 12 1403.5 3 0
10.0462 1 0 1 0
11.4079 1 0 1 0
10.0599 4 0.118475 581 0
12.2533 2 0 1 0
11.6206 3 0 1 0
13.043 5 0.118475 12 0
10.2467 6 0 3 0
10.0619 2 0.0197462 1 0
10.1065 2 0.0197462 1 0
10.3844 5 2.10381 2 0
12.2111 3 0.0197462 2 0
13.0897 4 0.0394922 19 0
11.8188 3 0.0394922 2 0
10.1475 3 0.0789836 1 0
10.1059 10 1.14679 1 0
12.4996 8 1.78351 122 0
14.1134 12 508.925 17 0
10.1864 7 504.432 1 0
14.374 8 0 1 0
14.4977 8 0 1 0
0 8 0 2115 0
10.1465 1 0 1 0
18.0208 3 0 5 0
15.2476 5 0 4 0
11.4042 7 0.0197462 4 0
16.7522 3 0.0197462 2 0
17.2542 4 0.0394922 3 0
16.6417 5 0.0789836 130 0
12.1756 3 0.0987291 2 0
16.0945 3 0.0394922 1 0
11.9481 6 0.0394922 1 0
14.7885 3 0.059238 2 0
17.1368 4 0.059238 4 0
14.988 6 0.157966 17 0
13.2938 3 0.0789836 1 0
10.0286 8 0.0789836 2 0
10.0977 7 0.0987291 1 0
11.7557 3 0.118475 1 0
13.4398 4 0.118475 3 0
10.495 3 0.157966 2 0
10.074 5 0.157966 1 0
10.0418 4 0.197458 1 0
14.322 11 1.36517 24 0
12.2371 6 0.315943 8 0
11.2375 8 0.533239 1 0
13.3742 6 4.98385 201 0
10.0515 4 5.28758 4 0
10.4517 11 8.33735 2 0
10.0793 5 12.6356 1 0
10.9586 5 18.3211 12 0
10.1524 10 105.859 2 0
11.9458 11 350.025 12 0
0 11 279.899 2 0
10.1097 12 749.153 1 0
12.9458 8 0 1 0
12.9969 8 0 1 0
0 8 0 6726 0
17.4413 2 0 2 0
16.2757 2 0 1 0
19.5388 4 0 7 0
21.1723 5 0 27 0
13.0885 2 0.0197462 1 0
10.4796 2 0.0394922 1 0
10.8608 2 0.0394922 2 0
15.6115 3 0.0394922 1 0
15.7 4 0.0394922 1 0
13.0785 3 0.059238 1 0
15.2651 4 0.059238 1 0
12.0536 3 0.0789836 2 0
13.9611 4 0.0789836 2 0
