311 121077 137.239
312 121075 135.964
313 121075 135.342
314 121075 135.365
315 121075 135.396
316 121080 136.885
317 121081 137.036
318 121077 136.403
319 121077 135.704
320 121074 135.803
321 121075 135.964
322 121074 135.94
323 121075 136.013
324 121074 135.944
325 121071 135.419
326 121072 135.666
327 121072 135.151
328 121073 135.277
329 121077 136.496
330 121077 136.569
331 121081 138.11
332 121074 134.428
333 121074 134.742
334 121074 134.831
335 121073 134.779
336 121074 135.293
337 121073 135.011
338 121070 134.397
339 121069 134.318
340 121068 134.077
341 121068 133.472
342 121066 132.771
343 121064 131.333
344 121064 131.284
345 121068 133.092
346 121070 133.803
347 121070 133.872
348 121064 132.206
349 121064 132.275
350 121064 132.226
351 121063 132.049
352 121065 132.21
353 121065 132.46
354 121066 132.311
355 121066 132.559
356 121067 132.775
357 121068 132.749
358 121067 132.497
359 121065 132.212
360 121065 132.114
361 121063 130.997
362 121062 130.855
363 121059 129.551
364 121061 129.609
365 121063 129.502
366 121067 130.063
367 121067 130.282
368 121065 129.782
369 121067 130.095
370 121068 130.259
371 121068 130.215
372 121069 130.363
373 121068 129.912
374 121071 131.512
375 121071 132.437
376 121071 132.117
377 121067 130.275
378 121066 129.831
379 121069 131.009
380 121070 131.352
381 121070 131.12
382 121070 130.991
383 121071 131.826
384 121071 131.294
385 121070 131
386 121070 131.018
387 121068 130.63
388 121068 130.529
389 121069 130.677
390 121069 130.633
391 121071 131.58
392 121071 131.564
393 121069 131.245
394 121069 131.044
395 121068 130.824
396 121067 130.698
397 121064 130.004
398 121062 129.739
399 121061 129.593
400 121062 129.741
401 121061 130.195
402 121062 130.25
403 121066 131.186
404 121069 131.904
405 121073 132.698
406 121072 132.273
407 121074 132.272
408 121076 133.75
409 121076 134.46
410 121077 134.902
411 121076 135.406
412 121075 135.187
413 121076 135.45
414 121076 135.546
415 121075 134.71
416 121075 134.614
417 121076 134.821
418 121076 134.878
419 121078 135.295
420 121077 135.213
421 121079 135.614
422 121082 135.956
423 121084 136.794
424 121089 138.231
425 121092 139.458
426 121092 139.827
427 121093 139.94
428 121095 140.071
429 121098 140.398
430 121097 140.231
431 121098 140.226
432 121097 140.175
433 121096 139.48
434 121095 139.238
435 121093 138.633
436 121090 137.966
437 121091 138.035
438 121089 137.017
439 121088 136.24
440 121085 134.903
441 121086 134.488
442 121085 133.955
443 121083 131.953
444 121083 131.934
445 121086 132.02
446 121086 132.357
447 121088 132.513
448 121086 132.281
449 121084 131.633
450 121084 131.514
451 121083 131.101
452 121085 131.307
453 121082 130.804
454 121080 130.611
455 121076 128.964
456 121071 127.334
457 121069 126.155
458 121070 126.423
459 121072 127.018
460 121071 127.181
461 121068 126.588
462 121068 126.458
463 121070 127.28
464 121071 127.51
465 121074 128.127
466 121080 130.766
467 121078 130.389
468 121077 130.343
469 121073 129.449
470 121073 129.074
471 121071 128.86
472 121071 128.79
473 121069 128.355
474 121071 128.704
475 121072 128.76
476 121073 128.951
477 121071 129.315
478 121071 129.059
479 121073 129.908
480 121077 130.602
481 121090 135.686
482 121093 138.064
483 121098 139.235
484 121098 139.742
485 121099 139.778
486 121100 139.955
487 121101 140.164
488 121103 140.522
489 121107 141.787
490 121110 142.946
491 121114 143.928
492 121117 144.67
493 121120 145.181
494 121122 145.552
495 121121 144.976
496 121123 145.303
497 121123 145.447
498 121120 143.51
499 121123 144.407
500 121125 145.128
501 121128 146.065
502 121131 147.045
503 121134 148.087
504 121138 149.312
505 121143 150.619
506 121143 151.201
507 121147 152.67
508 121150 153.973
509 121154 154.529
510 121157 155.899
511 121159 156.196
